tick-borne,130712.18996652139
pneumonia-like,128773.68807247396
plague,144335.5514413269
infects,126742.67861415925
pertussis,114747.3678739968
strainthe,175117.62362025713
diseasesin,114707.58426074754
respiratory,128487.82736339042
cdcif,116790.26590917919
ebolas,118502.58432369011
flavivirus,134273.75752402554
mosquitoes,124332.35726489128
blindness,135579.34816442666
chlamydia,121275.2536125856
tuberculosis,307528.60774639895
diseases,299716.5657638601
asthma,114406.43791015923
hotez,140730.96269749483
malnutrition,163776.00352290273
hemorrhagic,153969.01573949962
sars,119207.01322224714
virusthe,114872.81201301824
infection,197415.12737247773
gonorrhea,120743.92439464312
typhoid,113746.05428772447
diseasesand,150136.33213555402
fever,145765.72962863836
virus,205833.24546022704
superbugs,120161.82465821836
non-communicable,187904.80143991017
zoonotic,161411.6918073745
drug-resistant,158691.6656520795
infected,148353.09848486623
anopheles,171464.56260686935
epstein-barr,155563.68578771263
syphilis,118304.3547007284
hepatitis,144157.75104474914
dengue,276955.7072794582
polio,195513.1749354884
chikungunya,241414.08525673256
tb,121962.59196920757
lassa,139407.61527688254
aegypti,148325.82674990516
encephalitis,126120.35942492544
plaguemsf,140382.46203307217
illnesses,139612.598406198
alzheimers,122182.36057940833
thelassa,186817.1269397396
transmission,117431.60208617905
zaffran,114817.63586147764
hiv,234989.39841961043
infections,332273.1786147024
leoneebola,123881.0700230591
rubella,149627.51000707655
chronic,124435.96028589747
mosquito-borne,298979.53822062246
hospitalsanother,145845.98031614439
vaccinationthe,161585.80110148995
viruses,161903.08962979598
encephalitismeasles,133564.96382129216
zikas,125098.29216023047
hivaids,117414.03010182838
ebolaname,189930.83286776018
communicable,127911.32325109874
gastrointestinal,117266.18757685232
care-associated,130026.92257878749
infectionsthe,129870.66085963334
outbreaks,198168.47874643176
diseasethe,252513.4128931501
mumps,123922.92358246306
influenza,117978.48396077853
culex,209475.2377046579
muscle-weakening,122673.91021956637
diseasein,134382.84627436305
biotoxins,150751.0769373432
diseasesthe,193149.37023552446
bacterial,113471.02808726365
pneumonia,139849.7728852808
hep-v,124997.7433696556
lyme,126066.58983694321
cre,119613.11274711564
ebola,197136.59814011192
pneumonic,196481.84679203897
hcv,121259.46323516217
cholera,144456.3834215822
vaccine-preventable,143888.8138359809
cellulitis,133407.61810542658
ebolamore,128431.3313811723
microcephaly,127286.67246120545
disease,242049.0449022403
mers,120977.07153316645
symptomsthere,136662.12002458377
neurological,123462.7837147675
mosquito,137248.059535362
vaccine,132133.35681866162
tissuein,165118.45392680843
parasites,135677.18618617964
extra-pulmonary,115823.5584343793
zika,166207.80966640482
saidebola,137960.16191715922
