mayhem,36820.63879104849
nervousness,45835.688871235754
fatigue,39537.392898803286
incompetence,46641.65700445419
bitterness,48824.69006845267
contradictions,46329.98437923554
raises,33489.79800059683
persistent,44772.31820664417
scepticism,46883.63129723792
fear,36646.34654314486
upheaval,37837.6513463034
doubts,34613.806967568555
inevitable,46594.52791623483
chaos,42914.64678656716
missteps,35157.45985441177
frustration,68324.80292090886
anxieties,34816.48403913507
underlying,48688.35523015909
panic,49950.49997175074
symptomatic,34036.65908730204
despair,61260.59838965305
societal,46269.73669894562
systemic,53339.0900397061
complexity,33624.28849188954
mistrust,104664.48474238571
spectre,41756.39087974195
optimism,33881.548408023176
apprehension,69095.20677693037
polarisation,91185.0811554361
uncertainty,105886.71844594236
fragmentation,39629.25967300418
dysfunction,40224.26546349262
rumours,43048.097489734704
identity,34759.28564556809
chaotic,39802.19299557533
tragic,34432.12630140701
helplessness,33405.11715906182
confusing,48483.24732824659
marginalisation,36307.60196410066
fraught,38927.421841062984
failures,39974.65537904453
deepening,39021.02984120712
disagreement,39345.110665069835
disillusionment,40038.12673564527
palpable,69632.09434972907
lingering,96377.55975066405
heightened,34699.366870899525
difficulties,53526.266834715236
persists,39403.67935739874
fragility,52868.01352714932
disagreements,42628.50554190622
epistemic,37002.32411105864
pessimism,37835.75590326922
questions,37323.309768263694
discontent,42194.90412278939
divisions,63555.935480287044
assumptions,41059.476829820414
terrifyingly,34250.3632176524
speculation,64636.650463888145
tension,43153.69341458334
motives,47509.90764213321
paranoia,43821.106264748145
lawlessness,37905.46930391991
alienation,38400.072157569746
hysteria,44656.98481423323
troubling,52936.688289449055
criminality,55091.75091499356
conflicting,62763.259503559864
contradictory,45047.87536560622
profound,37468.22632332293
anxiety,140921.00569223645
distrust,84152.86728484822
discord,58027.51260648873
exaggerated,33268.136075914954
ignorance,62370.983827089694
animosity,33979.97912853494
instability,42687.04222247
flaws,45087.45668807658
problems,37311.369316803146
deep,36000.642644080144
unfolding,37226.475722884476
breakdown,40794.2154305645
hostility,38288.196211175
weakness,44280.19002951527
resentment,41259.66296446283
misunderstanding,35719.60139029583
urgency,33985.048873659085
paternalism,34260.35655088413
dimension,41105.286808583514
continual,33782.9588073526
cynicism,61662.72150621502
disunity,53417.600372283625
unease,47121.14716177035
soul-searching,34903.94342995842
madness,41509.52978511519
underscores,34363.2582208823
apathy,74075.46478562315
clarity,45051.8758357157
misunderstandings,35821.643657137756
deeper,36079.370913379025
