strewnwith,162422.7445486918
coffins,141137.03124132045
breeze-block,146641.16555116576
chaung,135067.67562034563
langtang,166353.00360188767
throats,146834.7152419319
miaethe,152840.6064575434
injuredseveral,161050.46700650576
passengerspolice,132198.49510099454
adamawastate,133734.8088359207
belongings,171474.06433539966
boatsome,149083.46473537927
anddebris,145708.839546376
rescuers,235291.65441898536
debris,130538.46678800433
drowned,142271.97632703462
decapitated,183337.48770859055
landslidehit,147676.08172096
burned-out,187354.70853171352
mutilated,274492.77235575
killedpraskoviya,146230.3914601578
tear-gassing,131233.88208043206
fivepolice,133154.99564548463
grigoreva,173061.96136272693
bodiesof,147564.37181021736
graves,278552.1636367491
dismembered,137392.40314412277
kilelengwani,181239.70106338078
corpse,183560.48511341662
survivorsmost,129910.00845225187
migrantswere,183135.05387038126
bodies,212662.27302746577
charikot,149364.09663564304
homelessmost,152876.57346568195
dead,153666.89104874397
burned,135365.91960841962
blindfolded,145574.98456075578
insideas,130441.00542940522
bodieswere,244735.8683790385
therubble,160836.0191749993
mangled,132724.43155658362
gravessome,160470.0941916948
strewnin,151453.73951208004
roamed,130538.3530046845
rubble,250442.65033210846
combed,150638.31947726506
jamaare,146970.51415431357
decomposed,161087.8528112959
surgicalmasks,138426.00186564605
attackers,153230.84588160922
ambulances,129686.86242768457
hajja,135364.80839155082
emaciated,144536.51927694085
morgue,177240.88561090175
charred,158577.9906939652
wreckageand,135274.90631055017
unburied,166217.7061077269
hagadera,157950.6981500433
huts,129897.12683054167
peopletrapped,151501.01614416295
rubbleauthorities,130473.61659898976
buildingsburning,141025.45302217553
bloodied,132896.27329471972
sheltersdozens,163594.10834700757
ofdead,174383.72037734592
decomposing,241962.23107300015
baida,156082.81514154052
bystanders,138791.14462137577
insidethey,144809.84059439966
trapped,185528.19228261133
debiro,134418.73898350462
knives,129559.7684434323
thebodies,197255.73388345548
fingerprints,133110.15211405704
ofbodies,143941.33322183395
survivors,165704.35443186102
wereburied,149866.92203534316
morgues,162267.37159304586
boatcapsized,132003.5353743305
diggingthrough,169495.3215652026
drowneda,137159.26870782248
amatrice,137268.56165688246
corpseswrapped,151413.49837349
burnt-out,148314.362486268
thedead,145458.66854286563
ofvillages,168597.92602678924
pauktaw,129680.24807386141
washed,139640.02365500646
adestroyed,164535.82185873893
al-bashiriya,142007.1907690294
treesresidents,137460.28483659113
stretchers,147128.15219095265
ojen,132210.61953016126
lapintada,151544.65274569817
medics,135118.76880171208
blolequin,134006.44006084796
thewreckage,146146.8586919117
injuredthree,137943.49719504683
grassthere,151847.33373883192
strewn,130941.1872776972
