tavis,36099.34311216288
dickson,46375.28483603531
grewcock,36390.2633674553
croft,81934.61601212973
nowell,37504.31825983487
ofisa,51671.39520083647
cuthbert,39208.14201611634
rees,37570.43625829698
berrick,37938.19003896519
ashton,36157.724614014405
lock,58827.03135475767
olly,64894.38188659638
toby,53963.27387513971
kurtley,46078.27312445184
loosehead,37322.14015716699
corbisiero,36933.40321367448
sinckler,42796.82450539384
freddie,111040.70223239332
farrell,59432.14513546034
fa’asavalu,37535.38118325239
mulipola,42546.23109921519
courtney,59718.853732203024
wing,43497.05467352586
sharples,44732.53452857809
conor,37790.92874769248
twelvetrees,54518.57078051741
gray,71858.80407960016
tom,41219.69033310651
sonny,62908.43034184869
kyle,42558.97569036111
moody,66389.37510803055
prop,57794.44054975962
lomu,44205.78530252458
dylan,42176.80590675146
jonny,40073.336028080645
haskell,53140.10773128884
logovi’i,39911.540740287695
manu,40784.03621868142
tindall,47323.32469762857
sculthorpe,40779.187013056864
catt,42802.423701738066
flyhalves,40459.475522596564
tipuric,39716.42061924819
priestland,37400.56172520242
foden,51371.71300276371
kvesic,52067.71903732727
marler,65337.82656302607
scrum-half,48021.143140936074
ewels,45342.637849659455
gloucester,44195.01471029748
zebo,36706.275981500665
vuna,37436.98212580358
ben,38556.28474029623
ford,40381.65797272894
worsley,36759.576975012045
dan,94855.77173200477
thelock,52028.506688333415
flanker,53186.85805854691
launchbury,60852.21510629278
youngs,59176.56236816349
kearney,38025.44879190254
taulupe,59680.4464391638
delon,44115.15396435344
owen,61349.242102627126
sackey,37634.42077805319
barritt,40701.54560201312
parling,38372.30013343945
ansbro,48829.031248022206
carter,57051.98662793883
fly-half,55529.921395419115
eastmond,42047.78497561051
burrell,39406.65909966028
concussion,39291.40727857457
ruaridh,41477.726870243685
joe,42247.233033703174
billy,69505.48297681726
flyhalf,38463.24439470096
mako,55956.054656526976
lydiate,44145.119292224415
armitage,47014.88951547645
hartley,62130.731985556995
lawes,53326.213032512205
lealiifano,38058.084187562024
o’connell,47096.764776235825
faletau,36860.80479445165
hooker,71076.97386839859
henson,39132.95207706899
vunipola,75114.22749319712
bath,41143.56316329908
steffon,48318.836117024955
jake,36251.680753761604
deacon,62379.214056123565
beale,43879.46181813313
gloucester’s,46685.84340275185
rhys,40535.91016417176
tommy,36172.220174870854
tuilagi,39255.31562778827
hibbard,41420.634875272524
oconnell,43246.39148870401
burgess,38525.1189821911
