al-hilli,59383.333726509896
injuredafter,58651.42104524599
buried,104814.58977936738
lanza’s,59990.65201455805
impaled,65853.90531273838
bathtub,77226.52676099127
comrade’s,91131.77741045745
half-naked,71993.4881589925
bodymiss,58369.89176476469
zainab,69854.55497022028
cradling,84865.56576309797
blood-smeared,72725.33071317933
decapitated,189086.88961677928
suffocation,74763.63132125245
zeena,78944.01134830143
doorway,61388.666583068014
mutilated,130908.46537886317
blood-soaked,71260.13032384426
yeates’s,60157.167930222735
dismembered,149881.98259372165
stairwell,62156.35654609401
tabby,90956.42520807126
policeman’s,63791.635547820115
exhumed,59997.91306936608
mummified,124794.18675139533
dead,114601.23425268765
eyemr,65085.63891718201
blindfolded,60572.950523202766
dalal,58417.110332251665
mangled,60807.48788648384
penis,63485.32168773183
rubble,63348.745756611504
soldier’s,111341.48950708832
neckthe,58529.5133892284
semi-conscious,91973.1222708039
two-month-old,60230.88079905814
torso,82552.71194607753
decomposed,71810.66121436477
three-month-old,63594.685539859645
thusha,91384.41582576378
heada,76543.23615881706
womans,76026.36400272608
emaciated,90806.60181541937
slit,110225.77369096238
strangled,70736.26725077293
charred,85453.58992584258
morgue,78860.60018951414
fryberg,66043.66154382587
burying,57811.909391324414
blood-stained,82533.39551473658
dingo,64518.52970538976
insidehe,59941.955797726674
bloodied,87163.92948713065
cot,121114.99788694156
presumed,65394.22530706049
retrieved,65037.425267636085
decomposing,125722.64450041283
-month-old,68463.19068773247
toddler,115382.27296464393
hanged,73070.23419272997
handless,70074.28941594611
corpses,116197.1995454939
padlocked,66015.50415490792
headthere,59882.83877362294
almanea,65120.78125076896
kneeling,75342.34249107612
assailant’s,78020.0137230837
suicide-proof,62565.01841819439
toddler’s,98359.25406767851
sand-filled,78373.86535857563
nightgown,61718.08607819801
lifeless,84837.74028660545
bedthe,75832.92767774125
lewandowska,74498.35869256243
bloodstained,79556.42757936589
anaesthetised,58172.374652063576
blood-spattered,66060.34415712251
doorpolice,59319.52347826514
crocodile,64716.963862595556
snake,71232.63652407072
slain,64048.33107700302
suffocated,61719.3279685997
machete,61609.49850681007
black-handled,67597.40753967257
boy,65407.85562547773
al-abed,58533.69853736417
cowering,96487.06731070222
skull,101054.22071583406
boy’s,62198.91669714508
entombed,60605.02511285565
unconscious,66847.88704396381
embalmed,70707.30033712828
assailant,65549.8222929041
newborn,78328.62459819709
cradled,70270.50675176329
headless,109512.69218482819
fragment,57765.23338828963
headthe,72191.47101563048
eight-month-old,57948.89414302722
containerthe,68548.05993617751
