date,abdominal pain,macular degeneration,choking,allergy,anemia,anorexia,anthrax,apnea,cardiac arrest,asthma,cerebral palsy,illusion,avian flu,back pain,back injury,sting,bleeding,high blood pressure,body weight,broken bones,brain dead,encephalitis,dengue,spotting,shortness of breath,bronchitis,bruises,blisters,burns,corpse,calculus,colon cancer,bladder cancer,cervical cancer,prostate cancer,ovarian cancer,death,cardiovascular disease,cataracts,common cold,encephalopathy,stroke,chills,cholera,alcoholism,copd,chronic diseases,shock,stenosis,brain injury,coronary heart disease,cough,cramps,decapitation,birth defects,substance abuse,sleep deprivation,dyslexia,stuttering,diarrhea,mental retardation,bends,tuberculosis,lyme disease,disease,infectious diseases,kidney disease,neurological disorders,multiple sclerosis,dizziness,binge drinking,drowning,drunkenness,muscular dystrophy,amelia,emergency,vomiting,polio,hernia,mumps,epilepsy,rash,kidney failure,dementia,fatigue,typhoid,cystic fibrosis,fibrosis,flushing,seizure,food allergies,food poisoning,frostbite,boils,carbon monoxide poisoning,stomach cancer,gerd,gonorrhea,gunshot wound,hearing loss,heart attack,heart disease,heart failure,heat stroke,hepatitis,hepatitis b,liver cancer,hiccups,hiv infection,rabies,overeating,fever,hypothermia,blindness,critically ill,erectile dysfunction,bacterial infection,infection,inflammation,influenza,foot injury,spinal injury,ankle injury,head injuries,wrist injury,insomnia,knee injury,lacerations,underweight,leg injury,leprosy,leukemia,liver disease,unconsciousness,weight loss,lung disease,lymphoma,mad cow disease,breast cancer,malnutrition,rubella,measles,melanoma,memory loss,meningitis,microcephaly,migraine,smallpox,oral cancer,maids,nausea,neck injury,thyroid cancer,kidney cancer,skin cancer,testicular cancer,numbness,obesity,hallucinations,childhood obesity,osteoarthritis,osteoporosis,drug overdose,overweight,chest pain,joint pain,pancreatic cancer,paralysis,aches,plague,pneumonia,lead poisoning,poisoning,sepsis,arthritis,polyps,spinal cord injury,postpartum depression,preterm birth,brain tumor,itching,coma,hepatitis c,lung cancer,rare disease,confusion,recurrence,malaria,infertility,severe acute respiratory syndrome,respiratory infections,rheumatoid arthritis,rupture,scars,learning disabilities,sclerosis,sexually transmitted diseases,morning sickness,sids,signs and symptoms,sleep apnea,sneezing,snoring,muscle pain,wheezing,spasms,miscarriage,stab wounds,starvation,vegetative state,stillbirth,kidney stones,strain,dehydration,sudden death,suffocation,sunburn,syndrome,fainting,aids,down syndrome,syphilis,amnesia,tetanus,sore throat,injury,tremors,cancer,ulcers,headaches,hives,warts,weight gain,birth weight,whooping cough,chronic pain,yellow fever,shingles
2005-08,0.263157895,0.125,0.457142857,0.248,0.037037037,0.695652174,6.53E-04,0.056603774,0.140350877,0.4,0,0.2,0.051724138,0.111111111,0,0.223300971,0.320512821,0.298969072,0.315789474,0.37037037,0.090909091,0.166666667,0,0.277777778,0.2,0.0625,0.084615385,0,0.32780083,0.085106383,0.1,0.153846154,0.227272727,0.052631579,0.244897959,0.872340426,0.396316102,0,1,0.066666667,0.225806452,0.549407115,0.266666667,0,0.540540541,0.71875,0.148148148,0.264516129,0,0.012345679,0.363636364,0.287878788,0,0.083333333,0.063694268,0.182608696,0.08,0.055555556,0.043478261,0.073170732,0.153846154,0.142857143,0.020833333,0.27027027,0.247471342,0.033898305,0.083333333,0.090909091,0.185185185,0.185185185,0.095238095,0.115384615,0,0.066666667,0.1,0.581911263,0.178082192,0.027777778,0.035714286,0,0.136363636,0.36,0.041666667,0.328767123,0.138888889,0,0.045454545,0.033333333,0.037037037,0.099009901,0.034482759,0.115384615,0,0.25,0.1875,0,0,0,0.094594595,0.575,0.780141844,0.387596899,0.106382979,0.285714286,0.607142857,0.090909091,0.333333333,0.053571429,0.217391304,0,0.136363636,0.098113208,0,0.052631579,0.15,0.163265306,0.058823529,0.221709007,0.098958333,0.125,0,0,0,0.083333333,0,0.039215686,0.002985075,0.066666667,0.428571429,0.019607843,0.034482759,0.347826087,0.058823529,0.181818182,0.208333333,0.5,0.041666667,0.193548387,0.429718876,0.260869565,0,0.002427184,0.046511628,0.176470588,0.017910448,0,0.029411765,0.016393443,0,0.5,0.264705882,0.022727273,0.025641026,0.037037037,0.327868852,0.037037037,0.1,0.345588235,0.15,0.137931034,0.066666667,0.166666667,0,0.813333333,0.16,0.15,0.025641026,0.11627907,0.260869565,0.008474576,0.026455026,0.071428571,0.140350877,0,0.327586207,0.105263158,0.052631579,0.4,0,0.042553191,0.2,0.020618557,0.173913043,1,0.043478261,0.397590361,0.441860465,0.1,0.80952381,0,0.454545455,0.242424242,0.157894737,0.12244898,0.2,0.178571429,0.076923077,0,0.11627907,0,0.06,0.090909091,0.363636364,0.0625,0.028571429,0,0.257142857,0,0.369565217,0,0.111111111,0,0.033126294,0.096774194,0.153846154,0.166666667,0.318181818,0.11971831,0,0.142857143,0,0,0.142857143,0,0.055555556,0.066155321,0.034482759,0.638663053,0.5,0.252631579,0.066666667,0.024390244,0.341463415,0.294117647,0.02,0.133333333,0,0.178571429
2005-09,0.157894737,0.083333333,0.085714286,0.192,0.037037037,1,6.53E-04,0,0,0.438461538,0.19047619,0.075,0.172413793,0.088888889,0.050847458,0.097087379,0.294871795,0.474226804,0.105263158,0.259259259,0.018181818,0.033333333,0.044025157,0,0.2,0.0625,0.069230769,0.146341463,0.34439834,1,0.1,0,0.045454545,0.263157895,0.193877551,0.191489362,0.294117647,0.073170732,0,0,0.096774194,0.205533597,0.066666667,0.128712871,0.432432432,0.09375,0.333333333,0.309677419,0,0.012345679,0.272727273,0.181818182,0.023255814,0,0.044585987,0.07826087,0.12,0,0.043478261,0.341463415,0.076923077,0,0.041666667,0,0.219150371,0.129943503,0.166666667,0.136363636,0.444444444,0.074074074,0.380952381,0.153846154,0.25,0.466666667,0.025,1,0.178082192,0.013888889,0,0.041666667,0.068181818,0.28,0.166666667,0.04109589,0.180555556,0.45,0,0,0.259259259,0.217821782,0,0.038461538,0,0.0625,0.125,0,0,0,0.027027027,0.1,0.609929078,0.434108527,0.127659574,0.071428571,0.339285714,0.136363636,0,0,0.043478261,0.08,0,0.105660377,0.029411765,0.526315789,0.25,0,0.470588235,0.224018476,0.041666667,0.291666667,0,0.019607843,0,0.013888889,0.066666667,0.058823529,0,0.066666667,0.428571429,0.019607843,0,0.065217391,0.058823529,0.181818182,0.125,0.25,0.020833333,0.139784946,0.425702811,0.043478261,0.125,0.007281553,0.011627907,0.117647059,0,0,0.029411765,0,0,0.125,0.147058824,0,0.333333333,0,0,0.481481481,0.1,0.183823529,0.05,0.103448276,0.066666667,1,0.107142857,0.706666667,0.12,0.05,0.025641026,0.162790698,0,0.101694915,0.074074074,0,0.096491228,0,0.137931034,0,0.052631579,0,0.466666667,0,0.2,0.092783505,0,0.313432836,0,0.337349398,0.511627907,0.111111111,0.30952381,0.016666667,0.545454545,0.060606061,0.263157895,0.163265306,0.2,0.428571429,0.192307692,0,0,0.333333333,0,0,0,0,0.057142857,0.04,0.085714286,0,0.260869565,0.035573123,0,0,0.095238095,0.35483871,0,0.083333333,0.045454545,0.11971831,0.0625,0.285714286,0.027777778,0,0,1,0,0.049137105,0.103448276,0.386630533,0.15,0.157894737,0,0.024390244,0.146341463,0.058823529,0.08,0,0.026315789,0.285714286
2005-10,0,0.041666667,0.114285714,0.128,0.296296296,0,6.53E-04,0.056603774,0.140350877,0.053846154,0,0.05,0.724137931,0.088888889,0.016949153,0.194174757,0.282051282,0.134020619,0.315789474,0.222222222,0,0.033333333,0,0.111111111,0.2,0,0.015384615,0,0.165975104,0.393617021,0.1,0.076923077,0.272727273,0.5,0.408163265,0.106382979,0.331550802,0.146341463,0.103448276,0.4,0.032258065,0.268774704,0,0.00990099,0.540540541,0,0.592592593,0.348387097,0,0,0,0.454545455,0.093023256,0,0.031847134,0.052173913,0,1,0.043478261,0.182926829,0.153846154,0.142857143,0,0,0.229939312,0.084745763,0.083333333,0.136363636,0,0.037037037,0,0.096153846,0.25,0,0,0.511945392,0.054794521,0.222222222,0,0,0.409090909,0.12,0.041666667,0.260273973,0.097222222,0,0,0,0.074074074,0.297029703,0.068965517,0,0,0.0625,0.125,0.047619048,0,0.035714286,0.148648649,0.025,0.439716312,0.279069767,0.106382979,0,0.160714286,0,0.2,0.017857143,0.260869565,0,0,0.079245283,0.058823529,0.368421053,0,0.204081633,0.176470588,0.207852194,0.098958333,0.708333333,0,0,0,0.055555556,0,0.058823529,0.008955224,0.066666667,0.214285714,0.058823529,0,0.130434783,0,0,0.305555556,0.25,0.041666667,0.010752688,0.626506024,0.130434783,0,0.026699029,0.023255814,0,0.011940299,0,0.009803922,0.049180328,0,0,0,0,0,0.037037037,0.081967213,0,0.2,0.683823529,0.05,0.137931034,0.2,0.1,0.035714286,0.706666667,0.04,0.05,0.487179487,0.23255814,0.130434783,0.059322034,0.042328042,0,0.061403509,0,0.163793103,0,0,0.2,0,0.042553191,0.133333333,0.020618557,0,0.059701493,0.086956522,0.397590361,0.348837209,0.144444444,0.023809524,0.05,0,0.121212121,0.105263158,0.244897959,0.2,0,0.153846154,0,0.511627907,0.333333333,0.06,0.181818182,0,0.0625,0.057142857,0,0.028571429,0.2,0.108695652,0,0,0,0.345755694,0.064516129,0.384615385,0.083333333,0,0.105633803,0.03125,0.241758242,0,0,0,0.375,0.111111111,0.066874401,0.206896552,0.447154472,0.6,0.084210526,0,0.048780488,0.219512195,0.176470588,0.52,0.1,0,0.035714286
2005-11,0.052631579,0,0.2,0.112,0.074074074,0.043478261,0.00848564,0.018867925,0.105263158,0.230769231,0.047619048,0.175,1,0.111111111,0,0.252427184,0.307692308,0.154639175,0.105263158,0.185185185,0,0.1,0,0.222222222,0.6,0.0625,0.046153846,0,0.307053942,0.191489362,0,0,0,0.710526316,0.071428571,0.085106383,0.282828283,0.073170732,0,0.2,0.129032258,0.106719368,0.133333333,0.02970297,0.135135135,0.0625,0.074074074,0.212903226,0.074074074,0,0.090909091,0.075757576,0.023255814,0,0.076433121,0.069565217,0.04,0,0,0.036585366,0.076923077,0.285714286,0.083333333,0,0.170600135,0.079096045,0,0,0.111111111,0.222222222,0.095238095,0.153846154,0.125,0.066666667,0.025,0.322525597,0.068493151,0.138888889,0,0.020833333,0.090909091,0.12,0.041666667,0.054794521,0.236111111,0,0,0.066666667,0,0.198019802,0,0.192307692,0.1,0.125,0,0.238095238,0,0.142857143,0.027027027,0.05,0.609929078,0.23255814,0.085106383,0.071428571,0.125,0.090909091,0.2,0,0.086956522,0.08,0.090909091,0.086792453,0.264705882,0.105263158,0,0,0.235294118,0.180138568,0.0625,0.71875,0.014492754,0,0,0.013888889,0,0.019607843,0.008955224,0,0,0,0,0.065217391,0.235294118,0.272727273,0.069444444,0.15,0.041666667,0.021505376,0.108433735,0.260869565,0.0625,0.007281553,0,0.058823529,0.005970149,0,0,0.016393443,0.074074074,0,0.117647059,0,0.025641026,0,0.049180328,0.37037037,0.2,0.191176471,0.25,0.103448276,0,0.266666667,0.035714286,0.373333333,0.24,0.15,0.384615385,0.186046512,0.130434783,0.084745763,0.052910053,0,0.087719298,0,0.034482759,0.052631579,0.052631579,0.08,0.066666667,0.085106383,0.066666667,0.06185567,0.065217391,0.164179104,0,0.13253012,0.11627907,0.066666667,0.19047619,0.033333333,0.181818182,0.03030303,0.263157895,0.102040816,0,0.107142857,0.269230769,0,0.348837209,0,0.02,0.363636364,0.409090909,0,0.142857143,0.02,0.028571429,0,0.195652174,0,0.055555556,0,0.207039337,0.064516129,0.153846154,0,0.090909091,0.112676056,0,0.252747253,0.166666667,0.222222222,0.047619048,0.25,0.555555556,0.037152445,0.172413793,0.302619693,0.3,0.084210526,0.066666667,0.146341463,0.048780488,0.058823529,0,0,0,0
2005-12,0,0.083333333,0.057142857,0.16,0.259259259,0.043478261,0.005874674,0,0.035087719,0.123076923,0,0.075,0.482758621,0.288888889,0.033898305,0.233009709,0.153846154,0.24742268,0.315789474,0,0.018181818,0,0,0.111111111,0.2,0.1875,0.069230769,0.12195122,0.398340249,0.127659574,0.2,0.019230769,0,0,0.020408163,0.255319149,0.36838978,0.268292683,0.068965517,0.133333333,0.161290323,0.387351779,0,0,0.351351351,0,0.518518519,0.290322581,0.037037037,0.037037037,0.090909091,0.045454545,0,0.083333333,0.121019108,0.147826087,0.2,0,0,0.085365854,0.461538462,0,0.020833333,0,0.181389076,0.096045198,0,0.045454545,0.259259259,0.074074074,0.142857143,0.211538462,0.375,0,0.025,0.300341297,0.095890411,0.041666667,0,0.041666667,0.159090909,0.22,0.083333333,0.287671233,0.194444444,0,0,0,0.074074074,0.247524752,0.103448276,0.115384615,0,0.1875,0,0,0,0,0.202702703,0.1,0.957446809,0.333333333,0.042553191,0,0.107142857,0.045454545,0.066666667,0,0.130434783,0.16,0.045454545,0.033962264,0.088235294,0.315789474,0,0.081632653,0.176470588,0.140877598,0.015625,0.510416667,0.014492754,0,0,0.027777778,0,0,0,0.133333333,0.071428571,0.019607843,0,0.130434783,0.294117647,0,0.333333333,0.05,0.020833333,0.129032258,0.204819277,0.086956522,0,0.004854369,0.023255814,0,0.002985075,0,0.019607843,0.024590164,0.037037037,0.125,0.176470588,0.045454545,0.051282051,0.222222222,0.229508197,0,0.1,0.367647059,0,0.103448276,0,0.033333333,0.071428571,0.386666667,0.24,0.05,0,0.093023256,0.043478261,0.008474576,0.042328042,0.5,0.192982456,0,0.155172414,0,0.105263158,0.16,0,0.063829787,0,0.195876289,0.043478261,0.089552239,0.043478261,0.397590361,0.093023256,0.088888889,0.071428571,0.083333333,0.090909091,0.060606061,0.210526316,0.102040816,0.1,0.25,0.192307692,0,0,0,0,0,0.045454545,0.0625,0,0.06,0.228571429,0.066666667,0.065217391,0.019762846,0,0,0.173913043,0.096774194,0.230769231,0,0,0.112676056,0.03125,0.461538462,0.027777778,0.027777778,0,0.0625,0.111111111,0.049376798,0.137931034,0.203252033,0.15,0.126315789,0,0,0.12195122,0.058823529,0.02,0.033333333,0,0.392857143
2006-01,0.052631579,0,0.085714286,0.024,0.074074074,0,6.53E-04,0,0.01754386,0.084615385,0,0.2,0.310344828,0,0.033898305,0.155339806,1,0.144329897,0.052631579,0.222222222,0.072727273,0,0,0.444444444,0.1,0.125,0.053846154,0.024390244,0.385892116,0.117021277,0.2,0.019230769,0,0,0.193877551,0.127659574,0.276886512,0.048780488,0.068965517,0.066666667,0.161290323,0.960474308,0.066666667,0,0.216216216,0,0.037037037,0.335483871,0.037037037,0.086419753,0,0.166666667,0.046511628,0,0.171974522,0.104347826,0.08,0,0,0.06097561,0,0.142857143,0.020833333,0,0.142953473,0.06779661,0.041666667,0.090909091,0,0.111111111,0,0.134615385,0.125,0,0,0.319112628,0.01369863,0,0,0.020833333,0.045454545,0.16,0.125,0.109589041,0.083333333,0,0.045454545,0.033333333,0.111111111,0.168316832,0,0,0,0,1,0.095238095,0,0,0.081081081,0.25,0.326241135,0.15503876,0.042553191,0,0.053571429,0.090909091,0.133333333,0.071428571,0.043478261,0.12,0.090909091,0.075471698,0.147058824,0,0.2,0.142857143,0,0.110854503,0.052083333,0.270833333,0.014492754,0,0,0.347222222,0,0,0.008955224,0.066666667,0.071428571,0.039215686,0.103448276,0,0,0,0.222222222,0.1,0.020833333,0.215053763,0.076305221,0,0.125,0.002427184,0.011627907,0.058823529,0.008955224,0,0,0,0.148148148,0.125,0.058823529,0.022727273,0.025641026,0.259259259,0.032786885,0,0.2,0.448529412,0.1,0.275862069,0.066666667,0.166666667,0.035714286,0.48,0,0,0,0.186046512,0.217391304,0,0.111111111,0,0.254385965,0,0.189655172,0,0.052631579,0.32,0.033333333,0.085106383,0,1,0,0.171641791,0,0.265060241,0.209302326,0.1,0.023809524,0.016666667,0.363636364,0,0.263157895,0.102040816,0,0,0.076923077,0,0,0,0,0,0,0,0.057142857,0,0.114285714,0.066666667,0.130434783,0.067193676,0,0.047619048,0.111801242,0.161290323,0.076923077,0.25,0,0.070422535,0,0.252747253,0.111111111,0.027777778,0,0.0625,0,0.062080537,0.034482759,0.208672087,0.15,0.105263158,0,0,0.170731707,0.058823529,0.08,0,0,0.035714286
2006-02,0.105263158,0,0.142857143,0.152,0.074074074,0.043478261,0.022193211,0,0,0.092307692,0.047619048,0.175,0.137931034,0.044444444,0,0.203883495,0.525641026,0.257731959,0.157894737,0.407407407,0.018181818,0,0,0.111111111,0.1,0.0625,0.038461538,0,0.248962656,0.20212766,0,0.076923077,0,0.026315789,0.551020408,0.170212766,0.265002971,0.12195122,0,0.133333333,0.032258065,0.304347826,0.2,0,0.135135135,0,0.111111111,0.219354839,0,0,0.454545455,0.075757576,0,0,0.031847134,0.069565217,0.12,0,0.043478261,0.158536585,0.307692308,0.142857143,0,0,0.200269724,0.073446328,0,0.045454545,0.037037037,0.148148148,0,0.461538462,0.375,0,0,0.368600683,0.095890411,0.138888889,0.071428571,0.020833333,0.090909091,0.06,0,0.068493151,0.055555556,0,0,0.033333333,0,0.099009901,0.068965517,0.076923077,0,0.375,0.0625,0,0,0,0.081081081,0.2,0.390070922,0.387596899,0.127659574,0.071428571,0.160714286,0,0,0.017857143,0.130434783,0.04,0,0.064150943,0,0.263157895,0,0.244897959,0.058823529,0.152424942,0.052083333,0.114583333,0,0,0.004950495,0.041666667,0,0.019607843,0.002985075,0.066666667,0,0.019607843,0,0.065217391,0,0.090909091,0.152777778,0,0.354166667,0.075268817,0.136546185,0.043478261,0.0625,0,0.220930233,0.058823529,0.002985075,0,0,0.049180328,0.037037037,0.125,0.176470588,0,0,0,0.081967213,0.111111111,0.1,0.117647059,0,0.034482759,0.133333333,0.2,0.035714286,0.28,0.32,0,0,0.093023256,0.304347826,0.008474576,0.026455026,0.071428571,0.149122807,0.133333333,0.318965517,0,0.052631579,0.2,0,0.085106383,0.133333333,0.288659794,0.043478261,0.089552239,0,0.337349398,0.069767442,0.022222222,0.047619048,0.016666667,0,0.484848485,0.157894737,0.163265306,0.05,0.035714286,0.115384615,0,0,0,0,0.181818182,0.045454545,0,0.057142857,0.02,0.314285714,0,0.195652174,0,0,0.023809524,0.175983437,0.225806452,0.153846154,0.25,0,0.105633803,0,0.175824176,0,0.055555556,0.571428571,0,0.055555556,0.052732502,0.24137931,0.288166215,0.1,0.126315789,0,0.024390244,0.073170732,0.294117647,0,0.533333333,0,0.142857143
2006-03,0,0,0.171428571,0.416,0.296296296,0.608695652,0.001958225,0.037735849,0.035087719,0.069230769,0,0.1,0.431034483,0.066666667,0.016949153,0.262135922,0.179487179,0.257731959,0.210526316,0.111111111,0,0,0,0.055555556,0.05,0.0625,0.038461538,0,0.348547718,0.223404255,0,0.115384615,0,0,0.346938776,0.127659574,0.379679144,0.073170732,0,0,0.161290323,0.268774704,0.2,0.00990099,0.162162162,0,0.222222222,0.167741935,0,0.012345679,0,0.136363636,0.046511628,0.083333333,0.044585987,0.104347826,0.04,0.055555556,0,0.036585366,0.153846154,0.571428571,0.041666667,0,0.186109238,0.101694915,0.083333333,0.136363636,0.185185185,0.148148148,0.047619048,0.346153846,0.25,0.2,0,0.327645051,0.054794521,0,0.035714286,0.333333333,0.204545455,0.3,0.083333333,0.01369863,0.069444444,0,0.045454545,0.1,0.074074074,0.178217822,0.275862069,0.153846154,0,0.25,0.1875,0,0.024390244,0.035714286,0.162162162,0.1,0.432624113,0.19379845,0.106382979,0,0.035714286,0,0,0.053571429,0.043478261,0,0.090909091,0.056603774,0.029411765,0.368421053,0,0.244897959,0.176470588,0.265588915,0.03125,0.25,0,0.019607843,0,0.041666667,0,0.156862745,0,0,0.071428571,0.019607843,0.068965517,0.02173913,0.235294118,0.090909091,0.222222222,0.05,0.041666667,0.129032258,0.076305221,0.043478261,0.0625,0.002427184,0.023255814,0.176470588,0.005970149,0,0.019607843,0.081967213,0.037037037,0.625,0.176470588,0,0,0,0.213114754,0,0.1,0.227941176,0.3,0.206896552,0.066666667,0.1,0.142857143,0.346666667,0.08,0,0.230769231,0.23255814,0.173913043,0.059322034,0.037037037,0.214285714,0.131578947,0.066666667,0.129310345,0.052631579,0.157894737,0.24,0,0.042553191,0.2,0.18556701,0.02173913,0.208955224,0,0.409638554,0.186046512,0.011111111,0,0.016666667,0.090909091,0.121212121,0.052631579,0.265306122,0.1,0.178571429,0.115384615,0.05,0,0,0.02,0.363636364,0.045454545,0,0.057142857,0.08,0.057142857,0.066666667,0.260869565,0.023715415,0,0,0.285714286,0.096774194,0.153846154,0,0.136363636,0.084507042,0.0625,0.302197802,0.027777778,0.027777778,0.142857143,0,0,0.038350911,0.034482759,0.241192412,0,0.168421053,0.066666667,0.097560976,0.097560976,0,0,0.1,0,0.071428571
2006-04,0,0,0.257142857,0.312,0.037037037,0.043478261,0.006527415,0,0.01754386,0.069230769,0,0.1,0.293103448,0.311111111,0.033898305,0.291262136,0.230769231,0.113402062,0,0.111111111,0.054545455,0.033333333,0,0.055555556,0,0,0.1,0,0.307053942,0.308510638,0.1,0.153846154,0.045454545,0,0.020408163,0.085106383,0.336304219,0.073170732,0,0.066666667,0.064516129,0.256916996,0,0.02970297,0.297297297,0.0625,0.185185185,0.225806452,0.074074074,0.037037037,0,0.166666667,0,0,0.050955414,0.095652174,0.04,0.055555556,0,0.06097561,0,0.285714286,0.041666667,0.027027027,0.147673635,0.062146893,0.041666667,0,0.148148148,0.111111111,0,0.288461538,0,0.066666667,0.075,0.414675768,0.095890411,0.041666667,0.035714286,1,0.045454545,0.1,0.041666667,0.095890411,0.069444444,0.1,0,0,0.185185185,0.207920792,0,0,0.05,0.3125,0,0.19047619,0,0.035714286,0.094594595,0.15,0.333333333,0.147286822,0.085106383,0,0.017857143,0,0,0.053571429,0.043478261,0.16,0,0.049056604,0,0.473684211,0.05,0.020408163,0,0.191685912,0.067708333,0.135416667,0,0.019607843,0,0.055555556,0,0.117647059,0.005970149,0.066666667,0.071428571,0.078431373,0,0.130434783,0,0,0.069444444,0.25,0.020833333,0.032258065,0.172690763,0.086956522,0,0.004854369,0,0,0.011940299,0,0.156862745,0.016393443,0,0,0.264705882,0.022727273,0.102564103,0,0.032786885,0,0,0.191176471,0.15,0.137931034,0.066666667,0.533333333,0.142857143,0.48,0.04,0.05,0.025641026,0.046511628,0.086956522,0.144067797,0.058201058,0,0.043859649,0.066666667,0.103448276,0.368421053,0.052631579,0.64,0,0.170212766,0.066666667,0.195876289,0,0.067164179,0.043478261,0.204819277,0.069767442,0.055555556,0.142857143,0.05,0,0.03030303,0,0.448979592,0,0.142857143,0.153846154,0,0,0,0.02,0.818181818,0.409090909,0.125,0.171428571,0.06,0.028571429,0.4,0.239130435,0,0,0.071428571,0.074534161,0.161290323,0,0.083333333,0,0.063380282,0.03125,0.214285714,0,0.027777778,0.142857143,0,0.111111111,0.067833174,0.482758621,0.229448961,0.15,0.273684211,0,0.024390244,0.073170732,0,0,0.066666667,0,0.071428571
2006-05,0.105263158,0.125,0.2,0.064,0.037037037,0.086956522,0,0.018867925,0,0.307692308,0,0.125,0.327586207,0.044444444,0,0.116504854,0.461538462,0.113402062,0.105263158,0.185185185,0.018181818,0.033333333,0,0,0.05,0,0.130769231,0.048780488,0.302904564,0.276595745,0,0.096153846,0.045454545,0.868421053,0.12244898,0,0.365418895,0.048780488,0,0,0.032258065,0.154150198,0.066666667,0,0.432432432,0.125,0.222222222,0.303225806,0.037037037,0,0.181818182,0.075757576,0.046511628,0,0.063694268,0.130434783,0,0,0.043478261,0.036585366,0.076923077,0.428571429,0.125,0,0.177343223,0.039548023,0.041666667,0,0.037037037,0.037037037,0.142857143,0.211538462,0,0.133333333,0,0.460750853,0.01369863,0.013888889,0.107142857,0.270833333,0.045454545,0.2,0.166666667,0.246575342,0.208333333,0,0.090909091,0.066666667,0.037037037,0.227722772,0,0,0.05,0.1875,0.9375,0,0.170731707,0,0.135135135,0.05,0.19858156,0.255813953,0.276595745,0.071428571,0.089285714,0.045454545,0.066666667,0.035714286,0.173913043,0.28,0,0.037735849,0.088235294,0.368421053,0.15,0.040816327,0.058823529,0.221709007,0.041666667,0.364583333,0.014492754,0.019607843,0.00990099,0.097222222,0,0.078431373,0,0.133333333,0.428571429,0.058823529,0.034482759,0.043478261,0.058823529,0,0.152777778,0.3,0.083333333,0.010752688,0.148594378,0.173913043,0.0625,0.038834951,0.023255814,0.117647059,0.005970149,0,0,0.008196721,0,0,0.088235294,0,0,0,0.131147541,0,0,0.477941176,0.1,0.517241379,0.066666667,0,0,0.426666667,0.16,0,0,0.069767442,0,0.050847458,0.005291005,0,0.166666667,0,0.370689655,0.368421053,0,0,0.166666667,0.021276596,0.4,0.072164948,0.043478261,0.149253731,0.086956522,0.361445783,0,0.233333333,0.166666667,0,0.454545455,0.242424242,0.105263158,0.306122449,0.05,0.035714286,0.307692308,0,0,0,0.02,0.272727273,0,0,0.2,0.14,0.142857143,0.2,0.173913043,0.007905138,0,0.023809524,0.161490683,0.161290323,0,0.416666667,0.090909091,0.021126761,0,0.505494505,0,0,0.142857143,0,0,0.066155321,0.172413793,0.253839205,0,0.073684211,0.066666667,0.219512195,0.390243902,0.352941176,0,0.233333333,0,0.535714286
2006-06,0.157894737,0.083333333,0.314285714,0.128,0.074074074,0.434782609,0.002610966,0,0.122807018,0.161538462,0,0.35,0.172413793,0,0.033898305,0.368932039,0.256410256,0.164948454,0.263157895,0.296296296,0.054545455,0.066666667,0.025157233,0.166666667,0.1,0.125,0.130769231,0.073170732,0.356846473,0.276595745,0,0.173076923,0,1,0.12244898,0.085106383,0.550802139,0.073170732,0.103448276,0.066666667,0.096774194,0.126482213,0.2,0,0.243243243,0.40625,0.148148148,0.283870968,0,0.037037037,0.090909091,0.060606061,0.069767442,0,0.101910828,0.156521739,0.28,0.055555556,0.043478261,0.134146341,0.538461538,0.142857143,0.0625,0,0.217801753,0.050847458,0.083333333,0.136363636,0.222222222,0.185185185,0,0.384615385,0.125,0,0,0.476109215,0.136986301,0.152777778,0,0.020833333,0.181818182,0.2,0.125,0.123287671,0.111111111,0,0,0.266666667,0.074074074,0.168316832,0,0.038461538,0.1,0.0625,0.1875,1,0.024390244,0.071428571,0.054054054,0.025,0.19858156,0.348837209,0.085106383,0.071428571,0.214285714,0.136363636,0.133333333,0,0.260869565,0.16,0.090909091,0.060377358,0.058823529,0.105263158,0.05,0.040816327,0.117647059,0.300230947,0.072916667,0.135416667,0.014492754,0.019607843,0.004950495,0.013888889,0,0.176470588,0.014925373,0,0.285714286,0,0,0.130434783,0.588235294,0.363636364,0.388888889,0.2,0.041666667,0.215053763,0.305220884,0.086956522,0.0625,0.007281553,0.162790698,0.176470588,0.002985075,0,0.578431373,0.06557377,0.111111111,0.375,0.205882353,0.022727273,0,0,0.442622951,0,0.4,0.426470588,0.15,0.068965517,0,0.1,0.035714286,0.28,0.08,0.05,0.025641026,0.093023256,0.173913043,0.152542373,0.052910053,0,0.070175439,0,0.051724138,0,0.157894737,0,0,0.021276596,0,0.12371134,0.043478261,0.104477612,0.086956522,0.289156627,0.348837209,0,0,0,0,0.03030303,0.263157895,0.510204082,0,0.214285714,0.5,0,0.046511628,0,0,0.181818182,0.090909091,0,0.028571429,0.12,0.114285714,0.4,0.173913043,0,0.055555556,0,0.144927536,0.129032258,0,0.166666667,0.545454545,0.11971831,0.0625,0.664835165,0.055555556,0.027777778,0,0.5,0,0.08485139,0.206896552,0.414634146,0.3,0.452631579,0,0.243902439,0.317073171,0.058823529,0.04,0.166666667,0,0.214285714
