date,abdominal pain,macular degeneration,choking,allergy,anemia,anorexia,anthrax,apnea,cardiac arrest,asthma,cerebral palsy,illusion,avian flu,back pain,back injury,sting,bleeding,high blood pressure,body weight,broken bones,brain dead,encephalitis,dengue,spotting,shortness of breath,bronchitis,bruises,blisters,burns,corpse,calculus,colon cancer,bladder cancer,cervical cancer,prostate cancer,ovarian cancer,death,cardiovascular disease,cataracts,common cold,encephalopathy,stroke,chills,cholera,alcoholism,copd,chronic diseases,shock,stenosis,brain injury,coronary heart disease,cough,cramps,decapitation,birth defects,substance abuse,sleep deprivation,dyslexia,stuttering,diarrhea,mental retardation,bends,tuberculosis,lyme disease,disease,infectious diseases,kidney disease,neurological disorders,multiple sclerosis,dizziness,binge drinking,drowning,drunkenness,muscular dystrophy,amelia,emergency,vomiting,polio,hernia,mumps,epilepsy,rash,kidney failure,dementia,fatigue,typhoid,cystic fibrosis,fibrosis,flushing,seizure,food allergies,food poisoning,frostbite,boils,carbon monoxide poisoning,stomach cancer,gerd,gonorrhea,gunshot wound,hearing loss,heart attack,heart disease,heart failure,heat stroke,hepatitis,hepatitis b,liver cancer,hiccups,hiv infection,rabies,overeating,fever,hypothermia,blindness,critically ill,erectile dysfunction,bacterial infection,infection,inflammation,influenza,foot injury,spinal injury,ankle injury,head injuries,wrist injury,insomnia,knee injury,lacerations,underweight,leg injury,leprosy,leukemia,liver disease,unconsciousness,weight loss,lung disease,lymphoma,mad cow disease,breast cancer,malnutrition,rubella,measles,melanoma,memory loss,meningitis,microcephaly,migraine,smallpox,oral cancer,maids,nausea,neck injury,thyroid cancer,kidney cancer,skin cancer,testicular cancer,numbness,obesity,hallucinations,childhood obesity,osteoarthritis,osteoporosis,drug overdose,overweight,chest pain,joint pain,pancreatic cancer,paralysis,aches,plague,pneumonia,lead poisoning,poisoning,sepsis,arthritis,polyps,spinal cord injury,postpartum depression,preterm birth,brain tumor,itching,coma,hepatitis c,lung cancer,rare disease,confusion,recurrence,malaria,infertility,severe acute respiratory syndrome,respiratory infections,rheumatoid arthritis,rupture,scars,learning disabilities,sclerosis,sexually transmitted diseases,morning sickness,sids,signs and symptoms,sleep apnea,sneezing,snoring,muscle pain,wheezing,spasms,miscarriage,stab wounds,starvation,vegetative state,stillbirth,kidney stones,strain,dehydration,sudden death,suffocation,sunburn,syndrome,fainting,aids,down syndrome,syphilis,amnesia,tetanus,sore throat,injury,tremors,cancer,ulcers,headaches,hives,warts,weight gain,birth weight,whooping cough,chronic pain,yellow fever,shingles
2002-09,1,0,3,2,0,0,61,0,0,19,0,7,0,1,0,2,2,1,1,1,0,17,1,0,0,2,1,0,19,0,1,4,0,0,1,0,180,0,0,0,0,4,2,0,0,0,0,24,1,0,0,1,1,0,2,5,0,0,0,1,1,0,0,0,93,6,0,1,1,0,1,0,0,0,0,83,0,1,0,0,1,7,1,0,0,0,0,0,1,5,0,4,0,2,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,2,0,2,0,2,0,22,7,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,1,0,0,3,2,0,0,0,0,0,1,0,1,28,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,3,0,0,0,10,1,1,7,0,12,0,1,0,3,0,0,2,0,2,1,1,0,15,1,3,3,0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,17,0,0,2,0,4,0,6,0,0,2,0,0,57,3,31,0,3,0,0,0,0,0,0,0,0
2002-10,0,0,7,1,0,0,46,0,0,0,0,4,0,1,0,2,2,2,0,3,0,0,0,7,0,0,1,2,16,9,0,1,0,0,0,0,352,0,0,0,0,11,0,0,1,0,0,20,0,0,0,2,0,0,1,2,0,0,1,0,1,0,0,0,53,3,0,0,7,0,0,2,0,0,0,41,2,0,0,0,1,8,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,7,0,8,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,5,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,13,1,0,0,0,1,0,0,0,74,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,3,4,0,3,0,0,0,2,0,0,10,0,1,0,1,0,26,0,0,0,0,0,0,1,1,0,7,8,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,5,1,2,1,0,2,0,13,0,7,0,0,1,76,2,56,1,4,1,0,0,0,0,1,0,0
2002-11,0,0,1,0,0,2,28,0,0,0,0,5,0,1,1,15,2,6,0,1,0,1,0,2,0,0,2,1,18,2,1,1,0,0,1,1,218,1,0,0,0,6,1,0,0,0,0,17,0,0,0,1,0,0,3,3,0,1,0,0,0,0,0,0,47,0,1,0,0,0,0,1,0,1,0,89,2,0,0,0,1,7,1,2,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,3,1,1,3,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,122,0,0,2,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,3,0,4,1,0,1,0,0,0,0,0,0,0,1,3,0,1,0,12,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,6,2,0,3,0,0,0,5,0,0,3,1,5,0,19,0,0,0,0,0,57,7,11,0,5,1,1,0,0,0,0,0,0
2002-12,0,0,2,2,5,0,61,0,0,0,0,1,0,0,0,6,3,0,0,1,0,1,0,0,0,0,1,1,22,4,1,0,0,1,0,0,99,0,0,0,0,6,1,0,0,0,0,14,0,0,1,1,0,0,2,8,0,0,0,4,1,0,0,0,65,5,1,0,0,0,0,3,0,1,0,60,3,0,0,0,0,5,0,1,2,0,0,0,0,17,0,0,0,3,0,0,0,0,7,0,5,3,0,0,1,0,2,0,1,0,0,4,0,2,0,0,1,7,1,3,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,92,0,0,1,0,2,0,2,0,0,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,2,0,2,0,11,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,1,0,2,0,46,0,2,0,0,0,78,0,64,0,0,3,0,0,0,0,0,0,0
2003-01,1,0,2,5,0,1,66,0,7,1,0,7,0,0,0,9,14,4,2,1,0,0,1,1,2,0,4,1,16,2,0,2,0,0,1,1,272,0,0,1,0,1,5,0,3,0,0,19,0,0,0,6,4,0,2,6,0,0,2,14,0,0,3,0,64,2,0,0,3,2,2,2,1,0,0,79,14,0,0,0,1,0,0,0,9,0,0,0,0,13,0,1,0,3,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,4,23,0,0,0,2,1,24,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,2,0,0,0,1,2,0,0,0,0,0,0,1,8,0,1,5,0,0,0,0,0,0,21,0,0,0,0,0,8,1,1,0,7,1,64,4,0,11,0,3,0,0,0,1,1,0,4,0,0,0,13,0,7,1,0,0,1,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,2,23,0,0,2,6,3,2,0,0,6,1,51,0,0,0,0,0,68,1,29,1,10,0,2,0,0,0,0,2,0
2003-02,0,0,3,2,0,0,80,0,0,3,0,3,0,1,0,2,6,1,0,0,6,1,0,0,0,1,8,3,49,5,0,0,2,0,7,0,229,0,0,1,0,8,1,1,1,0,0,37,0,0,0,2,0,0,7,3,0,0,2,5,1,0,5,0,74,3,0,1,0,2,0,2,0,0,0,174,6,0,0,0,1,3,0,1,8,2,0,0,0,7,0,2,0,0,0,3,0,0,4,0,10,4,0,8,0,0,0,2,2,1,0,14,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,2,0,2,0,0,0,0,0,0,0,62,0,0,3,0,1,0,0,0,1,5,0,2,0,0,0,1,1,0,0,2,3,8,1,0,9,1,0,0,0,0,0,0,4,1,0,2,2,8,2,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,9,1,1,0,0,2,1,59,0,0,0,2,0,52,0,57,0,4,0,0,0,0,0,0,0,0
2003-03,0,0,2,0,0,1,82,0,1,3,0,2,0,1,2,9,5,3,0,0,0,2,0,1,6,0,2,0,16,3,0,1,0,0,2,0,143,0,0,4,0,0,0,3,0,0,1,40,0,0,2,4,0,11,1,1,3,0,0,5,2,0,0,0,149,12,0,0,3,0,0,1,0,0,0,114,1,0,0,6,1,4,0,0,4,0,0,0,2,8,0,0,0,2,0,0,0,0,2,0,14,11,2,0,0,0,0,0,0,0,0,11,3,1,0,0,0,22,4,5,0,0,0,2,0,0,0,0,0,2,0,9,0,0,0,1,1,0,1,1,0,7,0,1,0,0,0,28,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,3,0,5,14,0,1,0,0,0,0,0,0,0,1,1,0,0,0,19,0,0,0,18,1,0,1,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,12,0,0,0,1,19,0,9,0,0,0,0,1,76,0,37,0,5,0,0,2,0,0,0,0,11
2003-04,0,0,5,7,0,0,11,0,0,1,0,1,0,0,0,5,17,1,0,2,0,0,0,2,20,1,2,10,15,10,0,1,0,0,1,0,257,0,0,13,0,2,4,8,0,1,6,20,0,0,1,19,2,1,1,3,2,0,0,3,0,3,13,0,338,29,0,2,0,0,0,2,0,0,1,70,1,2,0,0,0,3,0,0,5,6,0,0,1,11,0,0,0,0,0,0,0,1,20,1,5,2,0,0,1,0,0,1,0,0,0,33,1,0,1,0,0,46,0,6,0,4,0,0,0,0,2,0,1,2,1,2,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,14,5,6,0,1,0,0,0,0,0,1,0,1,7,0,0,0,14,3,1,0,60,0,0,2,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,6,0,0,0,18,6,0,0,0,64,1,29,0,2,0,1,1,142,1,18,0,2,0,0,0,0,0,0,1,11
2003-05,0,0,1,2,0,0,20,0,0,0,0,3,0,0,0,2,6,0,0,3,0,0,0,1,2,1,1,0,20,5,0,1,0,1,0,0,137,0,0,5,3,1,1,9,2,0,0,19,0,0,1,12,0,0,0,3,0,0,0,9,1,0,10,0,161,14,0,4,0,0,0,3,0,0,0,84,0,1,0,0,2,7,0,8,1,1,0,0,0,14,0,1,0,1,0,0,0,0,2,0,3,13,0,0,1,0,0,0,0,0,0,16,0,1,1,0,0,57,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,8,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,13,2,0,0,1,0,7,0,0,0,1,1,7,8,0,3,0,0,0,0,0,0,0,0,5,0,2,0,4,3,1,0,36,3,0,1,0,0,0,5,0,0,0,0,3,0,0,0,0,0,1,3,0,0,0,18,1,0,0,0,41,0,44,1,0,3,0,0,86,2,32,1,2,0,0,0,1,0,0,0,1
2003-06,0,0,0,2,0,0,20,0,0,1,0,1,0,0,0,4,7,1,0,2,1,0,0,0,0,0,1,0,25,6,1,13,0,0,0,0,154,0,1,0,0,9,2,0,0,0,0,11,0,0,0,5,0,0,4,6,0,1,0,2,1,0,1,0,67,4,0,0,0,1,0,1,0,0,0,32,1,2,0,0,1,4,0,1,2,0,0,0,1,5,0,0,0,2,0,0,0,0,3,1,4,1,1,0,0,0,0,0,0,0,0,4,0,3,0,0,0,15,0,0,0,0,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,1,18,0,0,1,0,2,0,0,1,12,0,1,0,0,0,0,0,0,0,15,1,1,0,0,0,5,0,1,0,1,3,4,3,0,1,0,0,0,0,0,1,0,0,2,0,1,1,15,0,0,0,4,0,0,0,7,1,0,3,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,7,0,0,0,0,8,2,4,0,0,0,0,1,83,1,72,0,6,0,0,0,0,0,1,0,1
2003-07,0,0,0,0,5,0,4,0,0,1,1,2,0,0,0,4,9,1,2,4,1,1,0,1,0,0,6,0,14,12,0,2,0,0,0,0,199,1,0,0,0,4,0,2,0,0,1,12,0,0,0,2,0,0,1,7,0,0,0,0,0,0,0,0,44,2,1,0,0,0,0,0,0,1,0,46,0,0,0,0,2,2,0,2,5,0,0,0,0,6,0,1,0,1,0,0,0,0,5,0,0,8,4,2,0,0,0,0,6,0,1,3,0,0,0,1,0,15,0,10,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,18,2,0,1,1,0,0,0,0,20,0,1,0,0,0,0,0,1,1,27,0,0,0,1,1,9,0,0,0,3,0,1,3,1,2,0,4,0,1,0,0,1,0,2,0,0,0,8,0,1,0,1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,17,2,0,0,0,7,0,92,0,0,0,0,2,86,0,42,0,2,0,1,0,0,0,0,0,0
2003-08,0,0,3,0,0,0,9,0,0,1,0,2,0,0,0,16,4,2,1,1,0,1,0,1,0,0,1,3,30,7,1,1,0,0,0,0,179,0,0,0,0,18,0,3,1,0,0,22,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,34,5,0,1,0,0,0,2,0,0,0,108,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,2,1,7,0,0,1,1,0,0,1,2,0,0,0,4,0,9,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,6,0,0,0,0,1,4,17,0,0,0,1,0,1,0,0,0,0,1,0,1,0,13,2,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,5,0,0,0,6,0,12,0,0,0,0,0,59,1,14,0,2,0,0,0,1,0,0,0,0
2003-09,1,0,4,1,1,0,1,0,0,1,1,1,0,0,0,8,4,1,1,0,0,0,0,2,0,2,1,0,20,1,2,0,0,0,1,0,210,0,0,0,0,7,0,0,2,0,1,17,1,0,0,3,1,0,0,5,1,0,0,0,1,0,0,0,34,3,0,0,0,1,0,1,0,0,1,104,1,0,0,0,0,1,0,0,3,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,2,0,0,0,5,0,6,0,2,1,7,0,0,0,1,0,5,0,2,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,17,0,2,0,0,2,22,0,0,0,2,2,4,5,0,8,0,3,0,0,0,0,1,0,2,0,4,0,16,1,4,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,2,1,0,0,6,0,13,0,0,0,0,0,77,2,14,1,9,0,0,1,0,0,0,0,1
2003-10,0,4,0,2,0,0,10,0,0,6,0,2,0,5,1,38,6,4,0,3,0,0,0,1,0,0,3,0,33,1,0,1,0,0,0,0,186,0,0,0,0,4,0,0,1,0,0,22,1,0,0,2,0,1,2,7,2,0,2,0,0,0,0,0,40,0,1,0,3,3,0,2,0,0,0,85,1,0,0,0,2,7,0,0,0,0,1,1,0,4,0,0,0,0,0,4,0,0,2,0,29,5,1,0,0,0,0,1,0,0,1,4,1,2,0,0,0,11,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,2,0,0,3,5,0,0,0,0,0,18,1,0,0,1,1,8,1,0,0,1,1,3,2,0,0,0,1,0,0,0,0,0,0,8,0,1,0,8,7,0,0,0,0,0,0,3,0,5,0,0,0,0,0,1,0,1,1,0,1,0,5,14,0,1,14,2,2,0,0,1,0,20,0,0,0,0,1,126,2,42,0,4,0,1,2,0,0,0,0,0
2003-11,4,0,5,1,1,0,0,0,0,2,0,2,0,2,0,8,5,0,0,1,3,0,0,1,0,0,3,0,28,4,1,0,0,0,1,0,244,1,0,0,0,7,0,0,0,0,0,18,0,0,0,2,0,0,1,6,0,0,0,2,0,0,0,0,35,0,0,2,0,0,0,3,0,0,0,62,3,0,0,0,0,1,0,0,4,0,0,0,2,4,0,2,0,3,0,0,0,0,1,0,24,2,0,0,24,0,0,2,2,0,0,5,0,0,0,6,0,18,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,6,0,0,0,4,0,0,0,1,0,0,16,0,0,0,1,0,1,0,0,0,0,0,5,0,0,3,0,1,0,0,0,0,0,3,2,0,0,0,4,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,1,0,6,6,0,0,13,1,0,0,0,3,0,37,0,0,1,0,0,58,0,39,2,9,1,1,1,1,0,0,0,1
2003-12,0,0,0,0,0,0,10,0,2,3,0,5,0,2,0,4,5,9,1,2,0,0,0,2,0,0,7,0,13,6,0,0,3,0,3,0,257,1,0,0,12,9,2,2,2,0,2,11,0,1,1,6,0,2,2,2,0,0,0,1,1,2,0,0,193,4,0,0,0,0,0,3,1,0,0,88,2,0,0,0,2,0,1,1,3,2,0,0,1,8,0,1,0,1,0,0,0,0,3,1,8,2,2,2,0,0,0,1,0,0,0,9,0,1,0,0,1,29,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,3,0,93,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,1,1,8,6,0,4,2,0,0,0,0,0,2,0,0,0,2,0,8,0,5,0,4,2,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,2,2,1,0,0,34,1,0,1,0,5,0,7,0,0,1,0,3,82,3,39,2,7,0,0,2,0,0,1,0,0
2004-01,0,0,3,0,1,0,2,1,0,1,0,5,14,4,0,8,10,1,3,1,0,0,0,0,1,0,1,22,17,3,2,0,0,0,6,0,162,1,0,0,8,5,0,4,1,0,1,15,0,2,0,2,0,0,0,5,0,0,0,0,0,0,2,0,182,4,0,0,4,0,0,3,1,0,0,51,0,2,0,0,1,0,0,1,5,1,0,1,0,16,0,0,0,3,0,0,0,0,1,0,7,2,2,0,1,0,1,2,0,2,1,3,0,0,0,0,0,13,0,36,0,0,0,3,0,2,0,0,0,0,0,2,0,1,5,2,3,41,1,0,0,0,0,0,1,0,2,0,0,2,1,0,0,1,0,0,1,30,1,0,0,0,0,6,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,1,0,2,1,9,0,11,0,0,0,10,0,0,0,2,0,4,5,0,0,0,1,0,0,0,1,0,1,0,1,0,0,3,25,0,0,0,0,15,0,11,0,0,1,3,0,99,0,59,1,4,0,3,3,0,0,0,0,1
2004-02,0,0,3,1,1,0,33,0,0,6,1,4,22,3,0,16,14,5,0,1,0,0,0,1,1,3,2,1,15,7,1,6,0,0,0,0,230,0,0,0,0,4,1,0,0,0,0,21,0,0,0,10,1,0,3,0,0,0,2,2,0,1,0,0,89,1,0,0,0,1,0,2,0,0,0,47,3,13,0,0,1,1,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,2,0,8,6,2,0,1,0,0,1,0,0,0,9,1,0,0,11,0,19,0,29,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,3,10,1,0,0,0,0,0,0,1,4,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,2,0,4,2,0,9,0,1,0,0,0,0,0,4,4,1,1,0,14,2,0,1,1,0,0,1,6,0,0,3,0,3,1,0,1,0,0,1,0,2,0,4,1,0,0,56,1,1,0,0,8,0,7,0,0,0,0,0,82,3,55,0,12,0,0,3,0,0,0,0,0
2004-03,3,0,1,1,1,0,6,0,1,2,1,10,2,0,0,32,5,0,1,1,0,0,0,2,0,1,3,0,46,41,0,0,0,0,5,0,361,1,0,0,0,6,0,0,2,0,1,35,2,0,0,0,0,1,0,3,0,0,1,0,3,0,0,0,59,10,1,0,0,0,0,5,1,0,3,80,2,1,0,0,3,0,0,0,0,0,0,1,1,6,0,3,0,1,0,0,0,0,5,1,0,7,2,0,1,0,0,1,0,0,1,4,1,0,0,0,0,3,3,4,0,0,0,1,0,2,0,0,2,0,0,2,1,0,2,1,0,6,0,2,0,1,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,38,3,0,0,0,0,17,1,0,0,1,0,3,1,0,1,1,1,0,0,2,0,3,2,1,0,1,0,17,4,0,2,1,0,0,1,6,0,0,2,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,20,1,0,1,0,4,0,17,0,0,0,0,0,93,0,31,0,1,0,2,1,0,0,0,0,0
2004-04,0,0,2,3,0,0,0,0,2,0,0,4,1,1,0,11,8,3,0,1,0,0,0,1,0,0,3,0,37,20,4,0,0,0,0,0,216,0,0,0,1,8,0,0,1,0,3,14,2,0,0,2,2,1,0,1,1,1,2,0,0,0,0,0,57,7,0,0,1,0,0,5,0,0,1,66,0,1,0,0,2,5,0,0,1,0,0,0,1,16,0,1,0,2,0,0,0,0,1,1,3,2,1,0,0,0,0,1,0,1,0,12,1,2,0,1,0,3,0,5,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,7,0,1,0,0,1,0,0,0,2,1,1,4,2,0,3,0,2,0,0,0,0,0,0,4,0,1,0,15,0,0,0,2,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,1,1,0,0,0,6,0,8,0,0,0,2,0,110,0,25,0,2,0,0,0,0,2,2,0,4
2004-05,1,0,6,6,0,0,12,2,0,2,2,1,0,1,0,10,19,1,0,2,1,1,0,0,2,2,4,4,50,12,3,1,0,1,1,0,272,0,0,0,0,6,1,0,3,0,0,35,1,2,0,0,1,7,3,1,12,0,1,1,2,0,0,0,50,3,1,1,0,0,0,2,0,0,0,98,5,0,0,0,1,0,0,0,1,0,0,0,0,12,2,0,0,1,0,0,0,0,7,0,9,2,0,0,1,1,0,1,0,5,0,5,0,0,0,1,0,10,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,3,1,0,6,10,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,2,0,0,11,0,1,1,0,1,18,1,0,1,6,1,2,2,0,4,0,0,0,0,0,0,0,0,3,0,1,0,29,0,2,1,1,0,0,0,2,0,0,1,0,0,2,2,0,0,0,1,2,3,0,6,1,0,0,15,3,0,0,0,3,0,12,0,0,2,0,0,119,0,53,0,12,1,0,0,0,0,0,0,0
2004-06,0,0,5,1,0,1,16,0,0,2,1,5,0,0,1,32,12,5,1,2,2,1,0,1,0,2,7,1,59,11,1,6,0,0,8,0,492,0,0,0,4,12,1,0,4,0,2,40,0,0,1,1,2,12,2,4,5,3,1,2,2,0,4,0,198,1,2,3,3,7,0,7,0,3,0,106,2,13,0,0,2,4,0,1,7,0,0,0,0,17,0,1,0,1,0,1,0,0,4,0,25,7,1,0,0,0,2,3,1,1,0,6,0,3,0,1,0,15,4,0,0,0,1,3,0,0,4,2,2,1,0,2,2,0,1,0,0,13,9,1,0,4,1,2,0,0,1,0,1,2,2,0,0,0,2,0,0,12,1,2,0,2,1,31,0,0,1,2,3,0,11,0,3,0,5,1,4,1,0,3,2,6,0,11,1,21,0,2,2,0,0,3,3,4,7,3,0,0,0,1,0,0,0,0,0,1,4,3,11,3,0,0,17,2,0,8,0,9,0,48,0,0,0,0,0,209,0,160,0,13,5,0,3,1,0,0,0,1
2004-07,0,0,5,5,3,0,35,0,0,6,7,7,0,0,0,33,17,8,2,1,0,1,0,2,0,0,8,0,62,13,4,4,0,0,6,2,402,2,0,0,0,22,2,0,0,0,2,29,0,0,2,9,2,6,1,6,1,1,0,5,1,1,4,0,123,9,0,1,3,0,0,24,1,0,0,125,2,0,0,0,11,4,0,4,3,1,0,2,2,11,0,0,0,3,0,0,0,0,1,0,17,8,2,1,1,1,0,9,5,10,1,13,1,2,0,6,1,45,1,0,0,0,0,3,0,0,0,2,1,1,0,0,0,0,5,2,2,0,11,3,0,0,0,0,1,0,1,2,1,0,2,1,1,0,5,1,0,27,1,2,0,3,2,14,2,1,0,8,0,2,4,5,9,0,9,1,5,1,0,0,3,3,0,6,0,19,0,2,1,1,1,0,0,3,1,5,1,0,0,0,0,0,0,0,1,0,0,1,3,5,0,0,21,1,1,2,0,3,0,83,0,1,4,3,0,169,2,111,1,14,0,0,2,0,14,0,0,0
2004-08,0,0,1,5,1,1,43,0,1,9,0,6,0,2,2,28,8,26,0,5,0,0,0,2,1,0,12,0,78,33,0,2,0,0,0,1,352,0,0,0,0,26,4,0,0,0,0,45,1,0,0,1,2,0,0,6,1,0,2,9,4,1,0,0,92,3,0,2,2,1,0,10,5,2,1,167,2,2,0,1,2,4,3,0,4,3,0,2,2,11,0,0,1,3,0,0,0,0,2,0,21,10,3,1,0,0,0,6,1,0,0,5,1,1,0,1,0,13,1,0,2,0,0,2,0,1,0,0,9,1,0,2,2,0,2,1,0,3,30,4,1,2,0,0,1,0,3,0,4,0,2,0,0,0,0,1,0,34,1,0,0,1,0,35,0,0,2,2,1,4,2,0,1,0,2,0,1,0,0,0,0,3,0,4,0,30,0,6,2,0,1,0,0,5,1,2,0,0,0,0,0,0,0,0,2,1,0,1,10,0,0,0,18,6,0,1,0,2,0,56,0,3,5,0,2,280,1,128,0,6,1,2,15,0,0,1,0,2
2004-09,2,0,2,3,0,0,14,0,5,1,0,6,5,1,1,39,12,10,0,4,0,0,0,3,10,0,5,0,155,39,1,2,4,0,2,0,373,0,0,0,0,34,0,0,8,0,3,42,0,2,0,1,3,1,0,5,1,3,1,6,2,0,1,0,91,8,1,1,4,1,0,11,2,3,2,244,1,2,0,0,1,9,1,6,9,0,0,2,1,41,0,1,0,5,0,0,0,0,2,2,37,11,1,0,0,0,1,1,0,4,0,6,0,0,0,0,1,25,1,9,0,0,0,3,0,0,0,0,3,1,0,6,1,1,4,2,0,0,1,3,0,0,4,0,0,0,0,3,0,0,1,2,0,0,4,0,1,32,1,3,0,1,1,9,20,0,0,3,1,8,6,0,3,0,12,2,2,0,0,1,1,5,0,1,0,35,1,3,1,0,0,2,2,3,0,5,1,0,0,0,0,0,0,0,0,1,1,1,4,4,0,1,13,1,0,1,0,12,2,44,0,1,0,0,0,202,5,71,1,8,0,0,5,0,0,4,0,6
2004-10,2,0,7,26,7,3,15,8,4,16,0,3,0,10,1,15,18,36,6,5,10,0,0,3,5,1,5,2,54,25,3,19,1,1,10,2,364,10,0,0,4,80,0,2,6,0,18,36,1,0,0,17,1,6,1,2,1,8,0,5,11,1,3,0,259,13,2,1,7,7,0,3,2,0,0,118,4,2,4,1,21,8,7,3,8,0,1,1,2,37,3,0,0,3,0,9,1,0,8,0,54,31,9,0,3,1,1,1,0,0,1,20,2,5,1,5,1,57,12,27,0,3,0,2,0,4,0,0,7,1,0,7,2,0,29,2,9,5,52,8,0,1,0,6,1,0,0,2,0,1,6,0,39,0,17,0,0,62,1,8,4,3,0,42,5,4,1,16,3,7,37,2,4,0,51,4,19,0,0,1,1,5,0,18,0,34,3,41,6,0,0,6,7,1,4,7,4,0,0,0,6,2,1,2,4,1,1,0,8,4,0,0,15,16,2,6,1,21,1,48,16,15,4,1,0,229,14,353,13,17,0,0,3,0,13,0,0,2
