date,macular degeneration,choking,allergy,anemia,anthrax,apnea,cardiac arrest,asthma,illusion,avian influenza,back pain,back injury,sting,bleeding,high blood pressure,body weight,broken bone,dengue,spotting,contusion,blister,burns,corpses,calculus,colon cancer,cervical cancer,prostate cancer,ovarian cancer,death,cardiovascular disease,encephalopathy,stroke,cholera,alcoholism,copd,chronic diseases,shock,brain injury,cough,cramp,birth defects,drug abuse,alexia,stuttering,diarrhea,tuberculosis,disease,infectious diseases,kidney disease,neurological disorders,dislocation,multiple sclerosis,dizziness,drowning,emergency,vomiting,polio,epilepsy,rash,kidney failure,dementia,fatigue,cystic fibrosis,fibrosis,flushing,seizure,food poisoning,boils,gunshot wounds,hearing loss,heart attack,heart disease,heart failure,hemophilia,hepatitis,hepatitis b,liver cancer,hiccups,hiv infection,fever,blindness,erectile dysfunction,infection,inflammation,influenza,foot injury,ankle injury,head injuries,wrist injury,insomnia,knee injury,underweight,leg injury,leukemia,liver disease,weight loss,lung disease,lymphoma,mad cow disease,breast cancer,malnutrition,measles,melanoma,meningitis,microcephaly,migraine,nausea,kidney cancer,skin cancer,obesity,childhood obesity,osteoarthritis,osteoporosis,drug overdose,overweight,chest pain,pancreatic cancer,paralysis,plague,pneumonia,poisoning,arthritis,preterm birth,brain cancer,coma,hepatitis c,lung cancer,rare diseases,confusion,recurrence,malaria,infertility,rheumatoid arthritis,rupture,scars,sclerosis,sexually transmitted diseases,sleep apnea,spasms,miscarriage,famine,kidney stones,strain,dehydration,sudden death,syndrome,aids,injury,tremors,cancer,ulcers,headache,weight gain,whooping cough,chronic pain,shingles
2009-07,0.170212766,0.130434783,0.273381295,0.274647887,0.092715232,0.047619048,0.603773585,0.613095238,0.7,0.051094891,0.010526316,0.08,0.327586207,0.268421053,0.62295082,0.357142857,0.044776119,0.07860262,0.142857143,0.01986755,0.025316456,0.489361702,0.084848485,0.071428571,0.534246575,0.23255814,0.4,0.911764706,0.482989691,0.32,0.039215686,0.494845361,0.014669927,0.285714286,0.048387097,0.781818182,0.231578947,0.058252427,0.438202247,0.059701493,0.029411765,0.180952381,0.104166667,0.064516129,0.086956522,0.236842105,0.337594231,0.169642857,0.092592593,0.106382979,0.229508197,0.420454545,0.089285714,0.158730159,0.311989956,0.054187192,0.023809524,0.144444444,0.315217391,0.25,0.307017544,0.3,0.148148148,0.211538462,0.051470588,0.16904277,0.043478261,0.285714286,0.238095238,0.077922078,0.205882353,0.511627907,0.330357143,0,0.235602094,0.344827586,0.138888889,0.173913043,0.326530612,0.090909091,0.426470588,0.192307692,0.424846626,0.031073446,0.540540541,0.148148148,0.103448276,0.043478261,0,0.063492063,0.048780488,0.40952381,0.073170732,0.430769231,0.145833333,0.356321839,0.305555556,0.065789474,0.018867925,0.265363128,0.25,0.002493766,0.105882353,0.029467681,0,0.191176471,0.16,0.113636364,0.093333333,0.844,0.12244898,0.161290323,0.443298969,0,0.871287129,0.151515152,0.12,0.379746835,0.166666667,0.409638554,0.114942529,0.446666667,0.147058824,0.178571429,0.19047619,0.125786164,0.282442748,0.098039216,0.45398773,0.373333333,0.074561404,0.214285714,0.322580645,0.053030303,0.395061728,0.404040404,0.219512195,0.04,0.056603774,0.230769231,0.129251701,0,0.28320802,0.075757576,0.545454545,0.142259414,0.181459566,0.17691287,0.223300971,0.494371905,0.36,0.281746032,0.609756098,0.142857143,0.03030303,0.314606742
2009-08,0,0.202898551,0.18705036,0.169014085,0,0.30952381,0.433962264,0.636904762,0.36,0.065693431,0.115789474,0.08,0.206896552,0.305263158,0.532786885,0.535714286,0.074626866,0,0.107142857,0.003311258,0.025316456,0.328267477,0.127272727,0.107142857,0.219178082,0.186046512,0.593333333,0.014705882,0.513402062,0.14,0.078431373,0.567010309,0.002444988,0.69047619,0.290322581,0.290909091,0.229473684,0,0.235955056,0.029850746,0.016806723,0.20952381,0,0.064516129,0.192546584,0.342105263,0.212061619,0.09375,0.296296296,0.14893617,0.081967213,0.227272727,0.142857143,0.174603175,0.233521657,0.073891626,0.029761905,0.411111111,0.293478261,0.181818182,0.385964912,0.286666667,0.074074074,0.115384615,0.191176471,0.16904277,0.02173913,0.333333333,0.047619048,0,0.316176471,0.5,0.133928571,0.007042254,0.146596859,0.068965517,0.083333333,0.130434783,0.163265306,0.07030303,0.191176471,0.173076923,0.289877301,0.046610169,0.303303303,0.037037037,0.011494253,0.028985507,0.083333333,0.047619048,0.054878049,0.428571429,0.048780488,0.630769231,0.0625,0.172413793,0.444444444,0.552631579,0.025157233,0.245810056,0.125,0.014962594,0.047058824,0.003802281,0,0.198529412,0.266666667,0.295454545,0.066666667,0.268,0.040816327,0.161290323,1,0.35483871,0.628712871,0.121212121,0.27,0.202531646,0.525641026,0.337349398,0.655172414,0.2,0.058823529,1,0.166666667,0.144654088,1,0.137254902,0.245398773,0.426666667,0.105263158,0.071428571,0.177419355,0.03030303,0.24691358,0.242424242,0.12195122,0.36,0.037735849,0.435897436,0.102040816,0.131944444,0.205513784,0.03030303,0.363636364,0.10460251,0.116370809,0.199911544,0.213592233,0.576767222,0.04,0.273809524,0.634146341,0.023809524,0.090909091,0.134831461
2009-09,0,0.231884058,0.395683453,0.267605634,0.006622517,0.154761905,0.047169811,0.642857143,0.38,0.153284672,0.178947368,0.08,0.344827586,0.168421053,0.573770492,1,0.194029851,0.082969432,0.214285714,0.039735099,0.012658228,0.638297872,0.090909091,0,0.493150685,0.651162791,0.98,0.220588235,0.446391753,0.24,0.156862745,0.381443299,0.017114914,0.547619048,0.403225806,0.563636364,0.206315789,0.058252427,0.247191011,0.089552239,0.046218487,0.171428571,0,0,0.037267081,0.118421053,0.297607342,0.370535714,0.203703704,0.212765957,0.040983607,0.681818182,0.142857143,0.222222222,0.327055869,0.064039409,0.05952381,0.688888889,0.22826087,0.227272727,0.578947368,0.333333333,0.37037037,0.288461538,0.720588235,0.109979633,0.130434783,0.380952381,0.119047619,0.12987013,0.360294118,0.651162791,0.303571429,0,0.115183246,0.137931034,0.083333333,0.173913043,0.285714286,0.054545455,0.132352941,0.173076923,0.45398773,0.055084746,0.40990991,0,0,0.043478261,0.138888889,0.174603175,0.073170732,0.40952381,0,0.292307692,0.0625,0.643678161,0.805555556,0.302631579,0.037735849,0.388268156,0.089285714,0,0.364705882,0.007604563,0,0.308823529,0.173333333,0.431818182,0.4,0.508,0.346938776,0.161290323,0.216494845,0.774193548,0.648514851,0,0.22,0.151898734,0.269230769,0.313253012,0.505747126,0.26,0.147058824,0.75,0.214285714,0.044025157,0.236641221,0.039215686,0.355828221,0.653333333,0.192982456,0.023809524,0.209677419,0.090909091,0.148148148,0.696969697,0.073170732,0.173333333,0.025157233,0.538461538,0.129251701,0.006944444,0.250626566,0,0.060606061,0.292887029,0.26035503,0.183547103,0.13592233,0.643403872,0.16,0.396825397,0.463414634,0,0.181818182,0.033707865
2009-10,0.361702128,0.246376812,0.215827338,0.169014085,0.052980132,0.083333333,0.094339623,0.922619048,0.3,0.058394161,0.126315789,0.1,0.293103448,0.184210526,0.360655738,0.5,0.089552239,0.056768559,0.214285714,0.026490066,0.050632911,0.367781155,0.145454545,0.035714286,0.054794521,0.441860465,0.313333333,0.029411765,0.345360825,0.2,0.294117647,0.363402062,0.041564792,0.285714286,0.258064516,0.345454545,0.303157895,0.019417476,0.314606742,0.149253731,0.033613445,0.161904762,0.020833333,0.096774194,0.322981366,0.105263158,0.298262865,0.165178571,0.111111111,0.319148936,0.049180328,0.363636364,0.25,0.158730159,0.312617702,0.093596059,0.005952381,0.344444444,0.402173913,0.045454545,0.254385965,0.606666667,0.148148148,0.153846154,0.029411765,0.103869654,0.043478261,0.047619048,0.071428571,0.025974026,0.238970588,0.63372093,0.401785714,0,0.162303665,0.172413793,0.069444444,0.195652174,0.040816327,0.121212121,0.132352941,0.326923077,0.346625767,0.042372881,0.438438438,0.074074074,0.034482759,0.231884058,0.361111111,0.206349206,0.06097561,0.466666667,0,0.307692308,0.375,0.505747126,0.361111111,0.289473684,0.100628931,0.393854749,0.214285714,0.042394015,0.182352941,0.005703422,0,0.176470588,0.093333333,0.545454545,0.4,0.428,0.020408163,0.387096774,0.226804124,0.774193548,0.544554455,0.272727273,0.18,0.253164557,0.128205128,0.722891566,0.275862069,0.586666667,0.176470588,0.339285714,0.166666667,0.100628931,0.198473282,0.058823529,0.435582822,0.48,0.315789474,0.238095238,0.435483871,0.03030303,0.197530864,0.353535354,0.073170732,0.093333333,0.119496855,0.179487179,0.108843537,0.020833333,0.193817878,0.227272727,0.636363636,0.280334728,0.179487179,0.208757187,0.126213592,0.487167942,0.08,0.444444444,0.731707317,0.119047619,0.272727273,0.887640449
2009-11,0.106382979,0.275362319,0.35971223,0.035211268,0.01986755,0.142857143,0,0.345238095,0.36,0.051094891,0.073684211,0.06,0.525862069,0.336842105,0.270491803,0.214285714,0.014925373,0.013100437,0.214285714,0.013245033,0.025316456,0.370820669,0.072727273,0.035714286,0.054794521,0.372093023,0.32,0.088235294,0.366494845,0.34,0.333333333,0.378865979,0.02200489,0.547619048,0.258064516,0.4,0.376842105,0,0.325842697,0.089552239,0.18907563,0.2,0,0.064516129,0.136645963,0.157894737,0.292035398,0.205357143,0.092592593,0.063829787,0.032786885,0.181818182,0.053571429,0.047619048,0.359070935,0.054187192,0.011904762,0.433333333,0.315217391,0.25,0.403508772,0.286666667,0.037037037,0.115384615,0.044117647,0.17107943,0.173913043,0.380952381,0.047619048,0.142857143,0.588235294,0.656976744,0.151785714,0.007042254,0.188481675,0.344827586,0.055555556,0.391304348,0.163265306,0.105454545,0.338235294,0.211538462,0.391104294,0.031073446,0.337837838,0.018518519,0.022988506,0.086956522,0.194444444,0.079365079,0.085365854,0.323809524,0.073170732,0.307692308,0.083333333,0.206896552,0.361111111,0.184210526,0.062893082,0.268156425,0.178571429,0.012468828,0.023529412,0.006653992,0,0.044117647,0.093333333,0.090909091,0.106666667,0.28,0.081632653,0.290322581,0.041237113,0.193548387,0.574257426,0.181818182,0.13,0.227848101,0.102564103,0.831325301,0.08045977,0.446666667,0.264705882,0.196428571,0.119047619,0.13836478,0.160305344,0.039215686,0.447852761,0.52,0.201754386,0.428571429,0.274193548,0.022727273,0.432098765,0.171717172,0.365853659,0.16,0,0.076923077,0.142857143,0.048611111,0.216374269,0.106060606,0.424242424,0.288702929,0.201183432,0.167624945,0.106796117,0.378208014,0.04,0.178571429,0,0.047619048,0.121212121,0.011235955
2009-12,0.042553191,0.434782609,0.215827338,0.049295775,0.029801325,0.05952381,0.122641509,0.279761905,0.28,0.087591241,0.168421053,0.06,0.362068966,0.231578947,0.270491803,0.321428571,0.119402985,0.021834061,0.321428571,0.079470199,0.050632911,0.425531915,0.078787879,0.071428571,0.260273973,0.11627907,0.226666667,0.191176471,0.396391753,0.26,0.117647059,0.286082474,0.004889976,0.142857143,0.080645161,0.181818182,0.256842105,0.019417476,0.168539326,0.014925373,0.084033613,0.228571429,0.020833333,0.096774194,0.055900621,0.394736842,0.231727303,0.066964286,0.203703704,0.14893617,0.06557377,0.102272727,0.142857143,0.111111111,0.341494036,0.054187192,0.220238095,0.177777778,0.239130435,0.068181818,0.271929825,0.12,0.296296296,0.423076923,0.029411765,0.079429735,0.130434783,0.380952381,0.19047619,0.194805195,0.264705882,0.418604651,0.25,0.007042254,0.151832461,0.034482759,0.041666667,0.326086957,0.571428571,0.066666667,0.058823529,0.038461538,0.335889571,0.040960452,0.216216216,0.074074074,0,0.130434783,0,0.19047619,0.109756098,0.238095238,0,0.276923077,0.041666667,0.183908046,0.333333333,0.381578947,0.025157233,0.729050279,0.053571429,0.044887781,0.094117647,0.008555133,0,0.110294118,0.146666667,0.045454545,0.2,0.26,0.040816327,0.096774194,0.257731959,0.129032258,0.613861386,0.454545455,0.08,0.126582278,0.064102564,0.506024096,0.264367816,0.32,0.323529412,0.857142857,0.166666667,0.125786164,0.496183206,0.019607843,0.570552147,0.6,0.25,0.071428571,0.290322581,0.151515152,0.160493827,0.131313131,0.195121951,0.053333333,0.044025157,0.128205128,0.12244898,0.013888889,0.086883876,0,0.212121212,0.179916318,0.218934911,0.190623618,0.475728155,0.611886538,0.64,0.238095238,0.829268293,0.071428571,0.393939394,0.280898876
2010-01,0.042553191,0.246376812,0.309352518,0.098591549,0.033112583,0.25,0.066037736,0.255952381,0.44,0,0.336842105,0.06,0.431034483,0.157894737,0.467213115,0.535714286,0.164179104,0.026200873,0.357142857,0.033112583,0,0.285714286,0.236363636,0.214285714,0.287671233,0.11627907,0.26,0.25,0.369072165,0.32,0.117647059,0.541237113,0.024449878,0.285714286,0.322580645,0.563636364,0.246315789,0,0.191011236,0.074626866,0.012605042,0.247619048,0.020833333,0.096774194,0.248447205,0.289473684,0.246476565,0.147321429,0.425925926,0.085106383,0.073770492,0.329545455,0.160714286,0.126984127,0.366603892,0.034482759,0.011904762,0.122222222,0.173913043,0.181818182,0.552631579,0.233333333,0.111111111,0.115384615,0.051470588,0.036659878,0.065217391,0.380952381,0.166666667,0.168831169,0.264705882,0.604651163,0.366071429,0.063380282,0.141361257,0.206896552,0.013888889,0.195652174,0.081632653,0.038787879,0.014705882,0.211538462,0.306748466,0.018361582,0.130630631,0.055555556,0.034482759,0.014492754,0.166666667,0.047619048,0.170731707,0.457142857,0.219512195,0.369230769,0.0625,0.517241379,0.527777778,0.25,0.037735849,0.301675978,0.214285714,0.082294264,0.047058824,0.003802281,0,0.073529412,0.226666667,0.318181818,0.2,0.368,0.081632653,0.225806452,0.134020619,0.064516129,0.717821782,0.090909091,0.36,0.151898734,0.269230769,0.192771084,0.218390805,0.273333333,0.147058824,0.535714286,0.19047619,0.106918239,0.213740458,0.137254902,0.576687117,0.226666667,0.320175439,0.071428571,0.274193548,0.022727273,0.098765432,0.313131313,0.097560976,0.24,0.050314465,0.230769231,0.074829932,0.083333333,0.133667502,0.196969697,0.151515152,0.29707113,0.143984221,0.237063246,0.116504854,0.39621792,0.16,0.412698413,0.317073171,0,0.424242424,0
2010-02,0.063829787,0.289855072,0.26618705,0.274647887,0.069536424,0.011904762,0.08490566,0.392857143,0.56,0.00729927,0.105263158,0.32,0.482758621,0.268421053,0.663934426,0.285714286,0.268656716,0.056768559,0.035714286,0.082781457,0,0.3556231,0.060606061,0.035714286,0.301369863,0.186046512,0.24,0.264705882,0.546391753,0.26,0.156862745,0.721649485,0.002444988,0.642857143,0.516129032,0.309090909,0.431578947,0.097087379,0.247191011,0.149253731,0.134453782,0.314285714,0,0.322580645,0.180124224,0.026315789,0.223533268,0.071428571,0.148148148,0.170212766,0.049180328,0.363636364,0.125,0.301587302,0.458882611,0.049261084,0.023809524,0.255555556,0.195652174,0.113636364,0.456140351,0.306666667,0.592592593,0.461538462,0.058823529,0.093686354,0.043478261,0.238095238,0.071428571,0.064935065,0.503676471,0.75,0.383928571,0.021126761,0.094240838,0.206896552,0.041666667,0.434782609,0.040816327,0.060606061,0.25,0.230769231,0.31595092,0.035310734,0.205705706,0.092592593,0.040229885,0.202898551,0.055555556,0.079365079,0.134146341,0.295238095,0.048780488,0.384615385,0.25,0.24137931,0.555555556,0.171052632,0.006289308,0.198324022,0.035714286,0.024937656,0.011764706,0.009505703,0,0.419117647,0.213333333,0.136363636,0.093333333,0.428,0.265306122,0.161290323,0.195876289,0.129032258,0.643564356,0.545454545,0.09,0.329113924,0.08974359,0.578313253,0.172413793,0.213333333,0.235294118,0.071428571,0.047619048,0.056603774,0.595419847,0.137254902,0.45398773,0.6,0.166666667,0.547619048,0.225806452,0.098484848,0.222222222,0.343434343,0.317073171,0,0,0.025641026,0.108843537,0.055555556,0.198830409,0.060606061,0.939393939,0.376569038,0.187376726,0.328615657,0.184466019,0.382710491,0.24,0.25,0.219512195,0.119047619,0.121212121,0.056179775
2010-03,0.212765957,0.188405797,0.575539568,0.197183099,0.026490066,0.011904762,0.169811321,0.303571429,0.34,0,0.031578947,0.08,0.49137931,0.410526316,0.426229508,0.678571429,0.089552239,0.017467249,0.25,0.033112583,0.012658228,0.389057751,0.121212121,0.071428571,0.315068493,0.11627907,0.913333333,0.352941176,0.363402062,0.54,0.31372549,0.484536082,0.012224939,0.30952381,0.290322581,0.490909091,0.28,0.038834951,0.112359551,0.044776119,0.033613445,0.238095238,0,0.032258065,0.155279503,0.473684211,0.274664045,0.084821429,0.314814815,0.042553191,0.073770492,0.409090909,0.035714286,0.063492063,0.355932203,0.034482759,0.071428571,0.477777778,0.293478261,0.136363636,0.078947368,0.26,0.074074074,0.346153846,0,0.140529532,0.195652174,0.19047619,0.119047619,0.298701299,0.511029412,0.686046512,0.598214286,0,0.136125654,0.413793103,0.041666667,0.565217391,0.306122449,0.033939394,0.264705882,1,0.314417178,0.053672316,0.072072072,0.074074074,0.034482759,0.043478261,0.111111111,0.158730159,0.12195122,0.60952381,0.073170732,0.553846154,0.3125,0.287356322,0.527777778,0.315789474,0.044025157,0.516759777,0.160714286,0.009975062,0.264705882,0.006653992,0.002980626,0.691176471,0.12,0.045454545,0.373333333,0.812,0.489795918,0.451612903,0.103092784,0.322580645,0.915841584,0.242424242,0.14,0.316455696,0.076923077,0.180722892,0.091954023,0.513333333,0.205882353,0.321428571,0.166666667,0.06918239,0.847328244,0.137254902,0.478527607,0.48,0.342105263,0.761904762,0.451612903,0.143939394,0.259259259,0.393939394,0.292682927,0.013333333,0.050314465,0.076923077,0.095238095,0,0.178780284,0.045454545,0.272727273,0.217573222,0.153846154,0.192835029,0.203883495,0.683475912,0.6,0.301587302,1,0.166666667,0.151515152,0.235955056
2010-04,0.021276596,0.347826087,0.410071942,0.147887324,0.003311258,0.023809524,0.028301887,0.458333333,0.34,0.051094891,0.021052632,0.08,0.267241379,0.5,0.68852459,0.392857143,0.044776119,0.148471616,0.214285714,0.033112583,0.037974684,0.592705167,0.127272727,0.071428571,0.575342466,0.209302326,0.473333333,0.338235294,0.405670103,0.3,0.137254902,0.590206186,0.004889976,0.30952381,0.467741935,0.454545455,0.267368421,0.116504854,0.134831461,0.044776119,0.054621849,0.19047619,0.041666667,0.032258065,0.211180124,0.421052632,0.287446739,0.107142857,0.37037037,0.127659574,0.049180328,0.363636364,0.071428571,0.111111111,0.626490898,0.044334975,0.041666667,0.311111111,0.163043478,0.204545455,0.157894737,0.153333333,0.111111111,0.442307692,0.058823529,0.132382892,0.217391304,0.380952381,0.238095238,0.025974026,0.191176471,0.779069767,0.205357143,0.014084507,0.267015707,0.172413793,0.208333333,0.434782609,0.408163265,0.052121212,0.147058824,0.115384615,0.289877301,0.043785311,0.093093093,0.055555556,0.017241379,0.014492754,0,0.126984127,0.054878049,0.304761905,0.073170732,0.246153846,0.145833333,0.287356322,0.638888889,0.263157895,0.056603774,0.578212291,0.357142857,0,0.017647059,9.51E-04,0,0.132352941,0.28,0.136363636,0.08,0.532,0.448979592,0.35483871,0.030927835,0.193548387,0.579207921,0.181818182,0.05,0.430379747,0.115384615,0.325301205,0.459770115,0.333333333,0.205882353,0,0.119047619,0.213836478,0.870229008,0.254901961,0.582822086,0.306666667,0.701754386,0.595238095,0.209677419,0.083333333,0.320987654,0.404040404,0.195121951,0.026666667,0.056603774,0.307692308,0.108843537,0.263888889,0.127819549,0.121212121,0.121212121,0.10460251,0.232741617,0.206103494,0.737864078,0.573165241,0.32,0.238095238,0.682926829,0,0.121212121,0.033707865
2010-05,0.085106383,0.275362319,1,0.084507042,0.006622517,0,0.094339623,0.708333333,0.72,0,0.063157895,0.14,0.586206897,0.315789474,0.729508197,0.607142857,0.104477612,0.048034934,0.321428571,0.023178808,0.088607595,0.583586626,0.157575758,0.107142857,0.369863014,0.023255814,0.186666667,0.485294118,0.372680412,0.34,0.078431373,0.453608247,0.012224939,0.30952381,0.064516129,0.454545455,0.490526316,0.242718447,0.471910112,0.014925373,0.054621849,0.2,0,0.161290323,0.267080745,0.289473684,0.297607342,0.125,0.185185185,0.106382979,0.18852459,0.159090909,0.160714286,0.158730159,0.794099184,0.0591133,0.113095238,0.322222222,0.489130435,0.25,0.236842105,0.273333333,0.333333333,0.307692308,0.036764706,0.128309572,0.260869565,0.238095238,0.142857143,0.38961039,0.316176471,0.837209302,0.258928571,0,0.267015707,0.482758621,0.305555556,0.217391304,0.265306122,0.061818182,0.176470588,0.173076923,0.292944785,0.039548023,0.064564565,0.12962963,0.091954023,0.043478261,0.027777778,0.19047619,0.274390244,0.4,0.170731707,0.215384615,0.604166667,0.494252874,0.138888889,0.434210526,0.025157233,0.332402235,0.125,0.057356608,0.264705882,0.008555133,0,0.058823529,0.146666667,0.068181818,0.2,0.696,1,0.322580645,0.206185567,0.225806452,0.777227723,0.151515152,0.2,0.683544304,0.115384615,0.21686747,0.32183908,0.266666667,0.647058824,0.517857143,0.142857143,0.194968553,0.427480916,0.019607843,0.552147239,0.653333333,0.188596491,0.19047619,0.241935484,0.151515152,0.234567901,0.161616162,0.12195122,0,0.081761006,0.076923077,0.12244898,0.090277778,0.26984127,0.03030303,0.060606061,0.267782427,0.187376726,0.341884122,0.194174757,0.484016209,0.44,0.297619048,0.341463415,0.142857143,0.060606061,0
2010-06,0.063829787,0.289855072,0.769784173,0.112676056,0.003311258,0.047619048,0.160377358,0.708333333,0.38,0.00729927,0.042105263,0.34,0.439655172,0.321052632,0.524590164,0.142857143,0.044776119,0.026200873,0.321428571,0.036423841,0.050632911,0.592705167,0.103030303,0.178571429,0.246575342,0.058139535,0.486666667,0.617647059,0.441237113,0.26,0.176470588,0.701030928,0,0.380952381,0.161290323,0.272727273,0.461052632,0.019417476,0.078651685,0.194029851,0.075630252,0.238095238,0.083333333,0.451612903,0.105590062,0.25,0.283513602,0.120535714,0.481481481,0.319148936,0.12295082,0.545454545,0.071428571,0.111111111,0.556811048,0.137931034,0.333333333,0.277777778,0.510869565,0.25,0.289473684,0.306666667,0.185185185,0.134615385,0.051470588,0.130346232,0.217391304,0,0.380952381,0.051948052,0.680147059,1,0.214285714,0.007042254,0.089005236,0.068965517,0.041666667,0.413043478,0.326530612,0.058181818,0.441176471,0.576923077,0.248466258,0.050847458,0.106606607,0.055555556,0.143678161,0.130434783,0.083333333,0.206349206,0.384146341,0.295238095,0.243902439,1,0.0625,0.597701149,0.25,0.263157895,0.025157233,0.326815642,0.089285714,0.037406484,0.405882353,0.006653992,0,0.286764706,0.413333333,0.113636364,0.546666667,0.612,0.510204082,0.516129032,0.340206186,0.161290323,0.599009901,0.787878788,0.23,0.594936709,0.192307692,0.192771084,0.229885057,0.42,0.382352941,0.642857143,0.142857143,0.081761006,0.770992366,0.215686275,0.466257669,0.8,0.228070175,0.428571429,0.35483871,0.098484848,0.271604938,0.535353535,0.243902439,0.053333333,0.018867925,0.076923077,0.081632653,0.006944444,0.23893066,0.287878788,0.303030303,0.133891213,0.112426036,0.421052632,0.281553398,0.685276902,0.24,0.353174603,0.56097561,0,0.121212121,0.02247191
2010-07,0.085106383,0.420289855,0.856115108,0.084507042,0.009933775,0.05952381,0.198113208,0.44047619,0.34,0.065693431,0.136842105,0.08,0.456896552,0.294736842,0.549180328,0.428571429,0.059701493,0.109170306,0.5,0.026490066,0.075949367,0.443768997,0.066666667,0.107142857,0.136986301,0.11627907,0.573333333,0.323529412,0.425773196,0.3,0.235294118,0.711340206,0.002444988,0.214285714,0.096774194,0.454545455,0.326315789,0.058252427,0.213483146,0.029850746,0.109243697,0.20952381,0,0.225806452,0.124223602,0.289473684,0.277941658,0.151785714,0.666666667,0.14893617,0.032786885,0.329545455,0.107142857,0.015873016,0.352165725,0.039408867,0.035714286,0.622222222,0.22826087,0.409090909,0.649122807,0.353333333,0,0.076923077,0.080882353,0.126272912,0.065217391,0.333333333,0.071428571,0.012987013,0.672794118,0.715116279,0.491071429,0.197183099,0.036649215,0.034482759,0.013888889,0.239130435,1,0.069090909,0.264705882,0.384615385,0.363496933,0.038135593,0.067567568,0.037037037,0.034482759,0.188405797,0.055555556,0.063492063,0.097560976,0.285714286,0.170731707,0.184615385,0.0625,0.988505747,0.694444444,0.105263158,0.006289308,0.441340782,0.035714286,0,0.335294118,0.002851711,0,0.169117647,0.213333333,0.5,0.093333333,0.584,0.163265306,0.483870968,0.216494845,0.064516129,0.826732673,0.121212121,0.08,0.329113924,0.205128205,0.144578313,0.218390805,0.193333333,0.352941176,0.053571429,0.238095238,0.018867925,0.221374046,0.254901961,0.496932515,0.266666667,0.228070175,0.333333333,0.14516129,0.257575758,0.185185185,0.373737374,0.682926829,0.066666667,0.075471698,0.871794872,0.108843537,0.020833333,0.156223893,0.060606061,0.121212121,0.284518828,1,0.213180009,0.194174757,0.410175597,0.4,0.28968254,0.463414634,0.023809524,0.151515152,0.033707865
2010-08,0.063829787,0.347826087,0.431654676,0.147887324,0.006622517,0.023809524,0.490566038,0.333333333,0.22,0.00729927,0.073684211,0.32,0.293103448,0.294736842,0.524590164,0.535714286,0.194029851,0.048034934,0.25,0.003311258,0.088607595,0.340425532,0.109090909,0.214285714,0.219178082,0.197674419,0.486666667,0.147058824,0.37628866,0.28,0.392156863,0.664948454,0.08801956,0.238095238,0.274193548,0.327272727,0.250526316,0.281553398,0.191011236,0.119402985,0.075630252,0.123809524,0,0.419354839,0.279503106,0.092105263,0.321861685,0.147321429,0.240740741,0.14893617,0.040983607,0.227272727,0.053571429,0.142857143,0.455116133,0.098522167,0.011904762,0.9,0.260869565,0.159090909,0.131578947,0.373333333,0.074074074,0.038461538,0.566176471,0.15885947,0.326086957,0.285714286,0.166666667,0.155844156,0.470588235,0.784883721,0.455357143,0.021126761,0.256544503,0.413793103,0.083333333,0.195652174,0.102040816,0.075151515,0.132352941,0.134615385,0.262269939,0.032485876,0.070570571,0.203703704,0.051724138,0.246376812,0.222222222,0.158730159,0.048780488,0.361904762,0,0.246153846,0.645833333,0.275862069,0.25,0.75,0.012578616,0.245810056,0.303571429,0.042394015,0.1,0.019011407,0,0.485294118,0.293333333,0.068181818,0.146666667,0.564,0.265306122,0.225806452,0.134020619,0.064516129,0.584158416,0.121212121,0.05,0.506329114,0.153846154,0.180722892,0.16091954,0.16,0.323529412,0.196428571,0.928571429,0.088050314,0.282442748,0.588235294,0.441717791,0.52,0.219298246,0.30952381,0.080645161,0.666666667,0.185185185,0.282828283,0.12195122,0.026666667,0.006289308,0.282051282,0.06122449,0.138888889,0.103592314,0.106060606,0.212121212,0.217573222,0.076923077,0.27023441,0.048543689,0.465105808,0.52,0.567460317,0.073170732,0.428571429,0.545454545,0.426966292
