date,accidental hypothermias,albinism,alcohol abuse,ankle sprain,anthrax,asthma,back injury,cancer,headache,biliary or urinary stones,sting,bleeding,blindness,high blood pressure,stroke,bruises,burns,corpses,death,heart disease,cholera,chronic disease,ciliary body spasms,shock,dengue,syndrome,coma,cough,decapitation,birth defects,disease,drowning,emergency,epilepsy,famine,fistula,flushing,seizure,fractures bone,fragmentation sleep,furunculosis,hansens disease,heart attack,heart failure,hepatitis,htlv-iii-lav infection,influenza,fever,illusion,aids,infection,infectious diseases,influenza in bird,injuries,brain injury,kidney failure,knee injuries,fatigue,leg injuries,pneumonia,rabies,male impotence,maternal death,measles,maids,muscular cramp,nausea,prostate cancer,lung cancer,malnutrition,obesity,choking,overweight,dementia,plague,poisoning lead,poisoning,polio,rash,confusion,recurrence,head injuries,malaria,infertility,rupture,sars (severe acute respiratory syndrome),scars,spongiform encephalopathy bovine,miscarriage,strain,stuttering familial persistent 1,drug abuse,suffocations,paralysis,tremors,tuberculosis,breast cancer,vomiting,dehydration,gunshot wounds
2004-02,0.0,0.0,0.2222222222222222,0.0,0.13333333333333333,0.0,0.0,0.06382978723404255,0.14285714285714285,0.15384615384615385,0.058823529411764705,0.0,0.0,0.2222222222222222,0.06060606060606061,0.1111111111111111,0.1388888888888889,0.15625,0.2702205882352941,0.0,0.0,0.14285714285714285,0.0,0.09803921568627451,0.09302325581395349,0.13043478260869565,0.022222222222222223,0.0,0.0,0.029411764705882353,0.2866666666666667,0.16666666666666666,0.09710743801652892,0.0,0.0,0.0,0.0,0.4074074074074074,0.25,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.49295774647887325,0.0,0.0,0.04411764705882353,0.5957446808510638,0.0,0.16326530612244897,0.2560386473429952,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.08,0.0,0.2857142857142857,0.12121212121212122,0.08333333333333333,0.0,0.016666666666666666,0.0,0.0,0.06666666666666667,0.26666666666666666,0.10810810810810811,0.14285714285714285,0.3950617283950617,0.0,0.2222222222222222,0.0,0.3076923076923077,0.45454545454545453,0.0,0.0,0.09090909090909091,0.0,0.16666666666666666
2004-03,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.23404255319148937,0.5,0.0,0.11764705882352941,0.0,0.0,0.0,0.015151515151515152,0.4444444444444444,0.2638888888888889,0.1875,0.3272058823529412,0.16666666666666666,0.0,0.0,0.0,0.2549019607843137,0.0,0.0,0.0,0.0,0.0,0.08823529411764706,0.17333333333333334,0.25,0.06611570247933884,0.08333333333333333,0.005376344086021506,0.0,0.0,0.1111111111111111,0.25,0.08333333333333333,0.0,0.0,0.1,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.11764705882352941,0.23404255319148937,0.0,0.0,0.3140096618357488,0.0,0.0,0.09090909090909091,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.18604651162790697,0.0,0.2,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.06060606060606061,0.08333333333333333,0.1111111111111111,0.0,0.07692307692307693,0.09090909090909091,0.0,0.2,0.02702702702702703,0.42857142857142855,0.04938271604938271,0.0,0.0,0.05555555555555555,0.46153846153846156,0.045454545454545456,0.0,0.03225806451612903,0.0,0.0,0.3333333333333333
2004-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05673758865248227,0.07142857142857142,0.0,0.058823529411764705,0.26666666666666666,0.0,0.0,0.030303030303030304,0.1111111111111111,0.2222222222222222,0.375,0.13970588235294118,0.05555555555555555,0.0,0.0,0.0,0.19607843137254902,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06611570247933884,0.0,0.005376344086021506,0.0,0.0,0.2222222222222222,0.0,0.0,0.16666666666666666,0.0,0.05,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.11764705882352941,0.02127659574468085,0.0,0.0,0.18840579710144928,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.027777777777777776,0.023255813953488372,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.09090909090909091,0.16666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.2,0.02702702702702703,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.07692307692307693,0.0,0.0,0.0,0.18181818181818182,0.08333333333333333,0.08333333333333333
2004-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07092198581560284,0.21428571428571427,0.0,0.058823529411764705,0.3333333333333333,0.0,0.0,0.06060606060606061,0.0,0.05555555555555555,0.25,0.19301470588235295,0.1111111111111111,0.0,0.0,0.0,0.23529411764705882,0.046511627906976744,0.043478260869565216,0.0,0.08333333333333333,1.0,0.0,0.21333333333333335,0.25,0.07851239669421488,0.0,0.026881720430107527,0.0,0.0,0.1111111111111111,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.041666666666666664,0.19117647058823528,0.23404255319148937,0.0,0.0,0.2463768115942029,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.04,0.0,0.0,0.09090909090909091,0.0,0.0,0.05,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.14285714285714285,0.06172839506172839,0.0,0.0,0.05555555555555555,0.38461538461538464,0.045454545454545456,0.0,0.0,0.18181818181818182,0.0,0.16666666666666666
2004-06,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.04964539007092199,0.2857142857142857,0.0,0.23529411764705882,0.2,0.0,0.2222222222222222,0.030303030303030304,0.0,0.18055555555555555,0.25,0.2426470588235294,0.1111111111111111,0.0,0.42857142857142855,0.2857142857142857,0.2549019607843137,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.22,0.0,0.08677685950413223,0.08333333333333333,0.03763440860215054,0.0,0.0,0.48148148148148145,0.0,0.08333333333333333,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.03571428571428571,0.041666666666666664,0.11764705882352941,0.19148936170212766,0.4444444444444444,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.058823529411764705,0.0,0.3333333333333333,0.023255813953488372,0.125,0.0,0.0,0.0,0.0,0.04,0.0,0.5714285714285714,0.18181818181818182,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.04938271604938271,0.0,0.2222222222222222,0.16666666666666666,0.07692307692307693,0.0,0.0,0.0,0.09090909090909091,0.0,0.25
2004-07,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.02127659574468085,0.07142857142857142,0.0,0.17647058823529413,0.06666666666666667,0.0,0.2222222222222222,0.07575757575757576,0.0,0.1111111111111111,0.21875,0.20772058823529413,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.043478260869565216,0.0,0.0,0.2222222222222222,0.029411764705882353,0.14,0.5833333333333334,0.0743801652892562,0.0,0.005376344086021506,0.0,0.0,0.1111111111111111,0.0,0.08333333333333333,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.03571428571428571,0.375,0.5441176470588235,0.3191489361702128,0.1111111111111111,0.0,0.2560386473429952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.058823529411764705,0.0,0.08333333333333333,0.023255813953488372,0.125,0.0,0.0,0.0967741935483871,0.0,0.0,0.13592233009708737,0.0,0.09090909090909091,0.16666666666666666,0.1111111111111111,0.1,0.0,0.18181818181818182,0.06666666666666667,0.13333333333333333,0.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.23076923076923078,0.0,0.10526315789473684,0.0,0.0,0.0,0.16666666666666666
2004-08,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.014184397163120567,0.0,0.0,0.0,0.0,0.06896551724137931,0.1111111111111111,0.015151515151515152,0.1111111111111111,0.05555555555555555,0.125,0.17279411764705882,0.0,0.0,0.0,0.14285714285714285,0.09803921568627451,0.0,0.043478260869565216,0.022222222222222223,0.0,0.0,0.029411764705882353,0.1,0.0,0.047520661157024795,0.0,0.026881720430107527,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.05,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.26570048309178745,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.058823529411764705,0.06451612903225806,0.0,0.0,0.0,0.0,0.36363636363636365,0.08333333333333333,0.0,0.15,0.0,0.09090909090909091,0.0,0.06666666666666667,0.0,0.0,0.04938271604938271,0.0,0.0,0.1111111111111111,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
2004-09,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.04964539007092199,0.07142857142857142,0.0,0.17647058823529413,0.3333333333333333,0.0,0.0,0.06060606060606061,0.3333333333333333,0.09722222222222222,0.375,0.20220588235294118,0.2777777777777778,0.0,0.0,0.0,0.09803921568627451,0.0,0.0,0.022222222222222223,0.0,0.2222222222222222,0.0,0.17333333333333334,0.16666666666666666,0.07644628099173553,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.08333333333333333,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.029411764705882353,0.02127659574468085,0.0,0.0,0.2608695652173913,0.125,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.09302325581395349,0.125,0.3,0.0,0.03225806451612903,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.13580246913580246,0.0,0.0,0.05555555555555555,0.07692307692307693,0.0,0.05263157894736842,0.0,0.0,0.0,0.16666666666666666
2004-10,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.2198581560283688,0.14285714285714285,0.0,0.058823529411764705,0.06666666666666667,0.034482758620689655,0.5555555555555556,0.045454545454545456,0.1111111111111111,0.125,0.28125,0.20220588235294118,0.16666666666666666,0.0,0.2857142857142857,0.14285714285714285,0.23529411764705882,0.0,0.08695652173913043,0.044444444444444446,0.0,0.2222222222222222,0.0,0.16,0.0,0.05785123966942149,0.0,0.021505376344086023,0.0,0.0,0.037037037037037035,0.25,0.0,0.0,0.0,0.05,0.0,0.058823529411764705,0.0,0.014084507042253521,0.03571428571428571,0.08333333333333333,0.029411764705882353,0.0851063829787234,0.0,0.0,0.37681159420289856,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.19444444444444445,0.046511627906976744,0.0,0.2,0.0,0.03225806451612903,0.0,0.2,0.009708737864077669,0.2857142857142857,0.12121212121212122,0.16666666666666666,0.3333333333333333,0.0,0.0,0.09090909090909091,0.0,0.06666666666666667,0.0,0.0,0.04938271604938271,0.0,0.0,0.2222222222222222,0.15384615384615385,0.5909090909090909,0.05263157894736842,0.16129032258064516,0.0,0.08333333333333333,0.0
2004-11,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.03546099290780142,0.14285714285714285,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1527777777777778,0.5625,0.2757352941176471,0.0,0.0,0.14285714285714285,0.0,0.11764705882352941,0.0,0.043478260869565216,0.2222222222222222,0.0,0.1111111111111111,0.0,0.14,0.0,0.11363636363636363,0.0,0.026881720430107527,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.1,0.0,0.058823529411764705,0.0,0.056338028169014086,0.03571428571428571,0.08333333333333333,0.07352941176470588,0.0851063829787234,0.1111111111111111,0.02040816326530612,0.23671497584541062,0.0,0.375,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.3055555555555556,0.0,0.125,0.0,0.0,0.0,0.058823529411764705,0.4,0.0,0.42857142857142855,0.21212121212121213,0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.3333333333333333
2004-12,0.0,0.0,0.1111111111111111,0.0,0.06666666666666667,0.0,0.0,0.07801418439716312,0.14285714285714285,0.07692307692307693,0.058823529411764705,0.0,0.0,0.0,0.030303030303030304,0.4444444444444444,0.2222222222222222,0.3125,0.2261029411764706,0.05555555555555555,0.0,0.0,0.0,0.19607843137254902,0.09302325581395349,0.08695652173913043,0.022222222222222223,0.08333333333333333,0.0,0.0,0.22666666666666666,0.08333333333333333,0.09710743801652892,0.0,0.03225806451612903,0.0,0.0,0.037037037037037035,0.0,0.0,0.16666666666666666,0.0,0.1,0.0,0.0,0.0,0.0,0.14285714285714285,0.041666666666666664,0.25,0.14893617021276595,0.1111111111111111,0.0,0.1932367149758454,0.0,0.125,0.0,0.0,0.0,0.23529411764705882,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.1111111111111111,0.09302325581395349,0.125,0.4,0.058823529411764705,0.0,0.0,0.52,0.0,0.0,0.030303030303030304,0.0,0.2222222222222222,0.03333333333333333,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.04938271604938271,0.0,0.0,0.1111111111111111,0.07692307692307693,0.09090909090909091,0.05263157894736842,0.0,0.09090909090909091,0.0,0.0
